# Program:featureCounts v2.0.1; Command:"featureCounts" "../GFP_2.bam" "-a" "Hd2_EVErep.randoms.gff" "-o" "GFP_2.Hd2_EVErep.randoms.counts.txt" "-t" "random loci" "-g" "locus" "-C" "-p" "-s" "0" "-O" "-T" "12" 
Geneid	Chr	Start	End	Strand	Length	../GFP_2.bam
random1723	HD2_scaffold_3	5929310	5935211	+	5902	1237
random1724	HD2_scaffold_2	12706267	12710622	+	4356	924
random1725	HD2_scaffold_5	1615056	1619752	+	4697	1145
random1726	HD2_scaffold_3	14935513	14939347	+	3835	873
random1727	HD2_scaffold_3	14712118	14717104	+	4987	1122
random1728	HD2_scaffold_7	9434690	9439885	+	5196	1154
random1729	HD2_scaffold_5	15156233	15164148	+	7916	659
random1730	HD2_scaffold_11	6847500	6850656	+	3157	684
random1731	HD2_scaffold_2	2050265	2054632	+	4368	811
random1732	HD2_scaffold_2	16730385	16735733	+	5349	1086
random1733	HD2_scaffold_8	1273707	1283720	+	10014	2120
random1734	HD2_scaffold_3	16485491	16489198	+	3708	833
random1735	HD2_scaffold_5	2090973	2095586	+	4614	943
random1736	HD2_scaffold_6	11997623	12001332	+	3710	708
random1737	HD2_scaffold_155	11890	16907	+	5018	865
random1738	HD2_scaffold_5	12982410	12986073	+	3664	802
random1739	HD2_scaffold_7	7667789	7671526	+	3738	722
random1740	HD2_scaffold_10	4001141	4006927	+	5787	1258
random1741	HD2_scaffold_1	22632875	22638139	+	5265	1228
random1742	HD2_scaffold_11	4095875	4099983	+	4109	1001
random1743	HD2_scaffold_5	219141	223299	+	4159	973
random1744	HD2_scaffold_4	4367913	4372090	+	4178	932
random1745	HD2_scaffold_1	4128896	4131904	+	3009	686
random1746	HD2_scaffold_5	10309845	10314675	+	4831	1012
random1747	HD2_scaffold_12	6343101	6347264	+	4164	782
random1748	HD2_scaffold_8	8353294	8362966	+	9673	1590
random1749	HD2_scaffold_10	9099821	9104260	+	4440	1028
random1750	HD2_scaffold_9	7028331	7036283	+	7953	1525
random1751	HD2_scaffold_11	1644370	1646420	+	2051	348
random1752	HD2_scaffold_1	5696299	5700512	+	4214	904
random1753	HD2_scaffold_4	4436536	4442292	+	5757	1284
random1754	HD2_scaffold_5	11130419	11133912	+	3494	656
random1755	HD2_scaffold_4	15652300	15670191	+	17892	3709
random1756	HD2_scaffold_6	2749632	2764402	+	14771	2881
random1757	HD2_scaffold_9	4423577	4427695	+	4119	804
random1758	HD2_scaffold_1	4480629	4484630	+	4002	842
random1759	HD2_scaffold_3	13782173	13786243	+	4071	919
random1760	HD2_scaffold_145	13597	27309	+	13713	3224
random1761	HD2_scaffold_11	551511	556013	+	4503	867
random1762	HD2_scaffold_8	4203112	4211177	+	8066	1598
random1763	HD2_scaffold_7	2175542	2189478	+	13937	2423
random1764	HD2_scaffold_10	5068253	5078713	+	10461	2451
random1765	HD2_scaffold_7	317230	318766	+	1537	290
random1766	HD2_scaffold_3	19088322	19095185	+	6864	1305
random1767	HD2_scaffold_10	333181	340536	+	7356	1126
random1768	HD2_scaffold_2	6963704	6974029	+	10326	1903
random1769	HD2_scaffold_8	8744034	8751763	+	7730	1352
random1770	HD2_scaffold_3	1113983	1119901	+	5919	1236
random1771	HD2_scaffold_10	3220856	3225551	+	4696	912
random1772	HD2_scaffold_7	4632153	4636274	+	4122	920
random1773	HD2_scaffold_8	2090039	2093400	+	3362	577
random1774	HD2_scaffold_7	9502669	9507125	+	4457	930
random1775	HD2_scaffold_7	751478	755651	+	4174	760
random1776	HD2_scaffold_2	19356352	19362858	+	6507	1396
random1777	HD2_scaffold_5	2340914	2350103	+	9190	1916
random1778	HD2_scaffold_1	27564814	27572517	+	7704	1738
random1779	HD2_scaffold_8	1312700	1318601	+	5902	1192
random1780	HD2_scaffold_5	4095788	4100143	+	4356	897
random1781	HD2_scaffold_6	1202039	1206735	+	4697	722
random1782	HD2_scaffold_10	10077458	10081292	+	3835	915
random1783	HD2_scaffold_2	20398343	20403329	+	4987	1250
random1784	HD2_scaffold_3	5276455	5281650	+	5196	1150
random1785	HD2_scaffold_9	3765358	3773273	+	7916	1639
random1786	HD2_scaffold_7	11161828	11164984	+	3157	705
random1787	HD2_scaffold_7	4194610	4198977	+	4368	894
random1788	HD2_scaffold_3	7497892	7503240	+	5349	1303
random1789	HD2_scaffold_2	11065480	11075493	+	10014	2283
random1790	HD2_scaffold_10	8203650	8207357	+	3708	769
random1791	HD2_scaffold_5	11282612	11287225	+	4614	1091
random1792	HD2_scaffold_1	28992727	28996436	+	3710	642
random1793	HD2_scaffold_6	5680030	5685047	+	5018	896
random1794	HD2_scaffold_2	9175786	9179449	+	3664	683
random1795	HD2_scaffold_1	28197437	28201174	+	3738	653
random1796	HD2_scaffold_330	7090	12876	+	5787	2352
random1797	HD2_scaffold_1	12572917	12578181	+	5265	1420
random1798	HD2_scaffold_9	8143978	8148086	+	4109	949
random1799	HD2_scaffold_7	1748472	1752630	+	4159	771
random1800	HD2_scaffold_9	8735182	8739359	+	4178	783
random1801	HD2_scaffold_3	11303273	11306281	+	3009	471
random1802	HD2_scaffold_1	17905299	17910129	+	4831	906
random1803	HD2_scaffold_4	7289617	7293780	+	4164	851
random1804	HD2_scaffold_12	4369562	4379234	+	9673	1774
random1805	HD2_scaffold_9	1796055	1800494	+	4440	738
random1806	HD2_scaffold_4	14729628	14737580	+	7953	1166
random1807	HD2_scaffold_1	5640624	5642674	+	2051	442
random1808	HD2_scaffold_2	7586158	7590371	+	4214	964
random1809	HD2_scaffold_5	1875080	1880836	+	5757	1117
random1810	HD2_scaffold_6	6683072	6686565	+	3494	772
random1811	HD2_scaffold_3	2913471	2931362	+	17892	3790
random1812	HD2_scaffold_4	14075819	14090589	+	14771	2221
random1813	HD2_scaffold_9	236286	240404	+	4119	880
random1814	HD2_scaffold_1	26272142	26276143	+	4002	551
random1815	HD2_scaffold_5	4657287	4661357	+	4071	892
random1816	HD2_scaffold_2	8692681	8706393	+	13713	2898
random1817	HD2_scaffold_9	6526510	6531012	+	4503	847
random1818	HD2_scaffold_4	11942708	11950773	+	8066	1585
random1819	HD2_scaffold_11	2763395	2777331	+	13937	2325
random1820	HD2_scaffold_2	20115212	20125672	+	10461	2353
random1821	HD2_scaffold_6	376799	378335	+	1537	300
random1822	HD2_scaffold_3	5505029	5511892	+	6864	1248
random1823	HD2_scaffold_2	17956654	17964009	+	7356	1357
random1824	HD2_scaffold_1	19056531	19066856	+	10326	2058
random1825	HD2_scaffold_8	4063546	4071275	+	7730	1669
random1826	HD2_scaffold_4	11480393	11486311	+	5919	1194
random1827	HD2_scaffold_6	3613268	3617963	+	4696	938
random1828	HD2_scaffold_5	6597378	6601499	+	4122	931
random1829	HD2_scaffold_6	9530329	9533690	+	3362	840
random1830	HD2_scaffold_3	19976552	19981008	+	4457	713
random1831	HD2_scaffold_3	20577427	20581600	+	4174	805
random1832	HD2_scaffold_1	24181411	24187917	+	6507	1269
random1833	HD2_scaffold_2	19155390	19164579	+	9190	2073
random1834	HD2_scaffold_7	1120109	1127812	+	7704	1358
random1835	HD2_scaffold_3	12332458	12338359	+	5902	1305
random1836	HD2_scaffold_7	1824714	1829069	+	4356	815
random1837	HD2_scaffold_6	6207096	6211792	+	4697	980
random1838	HD2_scaffold_11	2295889	2299723	+	3835	759
random1839	HD2_scaffold_11	3010947	3015933	+	4987	1005
random1840	HD2_scaffold_12	4002478	4007673	+	5196	962
random1841	HD2_scaffold_1	23423642	23431557	+	7916	1449
random1842	HD2_scaffold_9	11404071	11407227	+	3157	506
random1843	HD2_scaffold_10	11518671	11523038	+	4368	518
random1844	HD2_scaffold_7	7560833	7566181	+	5349	1047
random1845	HD2_scaffold_3	11417521	11427534	+	10014	1671
random1846	HD2_scaffold_2	6895744	6899451	+	3708	881
random1847	HD2_scaffold_9	8253383	8257996	+	4614	811
random1848	HD2_scaffold_5	13044387	13048096	+	3710	864
random1849	HD2_scaffold_3	16496768	16501785	+	5018	1017
random1850	HD2_scaffold_8	6303620	6307283	+	3664	733
random1851	HD2_scaffold_4	14763563	14767300	+	3738	470
random1852	HD2_scaffold_1	20784771	20790557	+	5787	1078
random1853	HD2_scaffold_3	18082532	18087796	+	5265	1161
random1854	HD2_scaffold_1	17755521	17759629	+	4109	768
random1855	HD2_scaffold_1	6577254	6581412	+	4159	796
random1856	HD2_scaffold_1	12807804	12811981	+	4178	932
random1857	HD2_scaffold_9	871552	874560	+	3009	553
random1858	HD2_scaffold_1	15348569	15353399	+	4831	937
random1859	HD2_scaffold_4	13705936	13710099	+	4164	844
random1860	HD2_scaffold_5	11209593	11219265	+	9673	2045
random1861	HD2_scaffold_1	191197	195636	+	4440	596
random1862	HD2_scaffold_5	11909431	11917383	+	7953	1519
random1863	HD2_scaffold_12	4950030	4952080	+	2051	451
random1864	HD2_scaffold_1	9436108	9440321	+	4214	668
random1865	HD2_scaffold_1	15260155	15265911	+	5757	1071
random1866	HD2_scaffold_12	1924667	1928160	+	3494	773
random1867	HD2_scaffold_5	11331125	11349016	+	17892	3960
random1868	HD2_scaffold_2	22228625	22243395	+	14771	3088
random1869	HD2_scaffold_10	2735951	2740069	+	4119	1323
random1870	HD2_scaffold_2	9594471	9598472	+	4002	719
random1871	HD2_scaffold_10	8112121	8116191	+	4071	884
random1872	HD2_scaffold_5	7868615	7882327	+	13713	2765
random1873	HD2_scaffold_3	3067246	3071748	+	4503	1007
random1874	HD2_scaffold_6	5586728	5594793	+	8066	1649
random1875	HD2_scaffold_10	6792376	6806312	+	13937	2908
random1876	HD2_scaffold_9	8667903	8678363	+	10461	1741
random1877	HD2_scaffold_10	4649929	4651465	+	1537	353
random1878	HD2_scaffold_3	9796859	9803722	+	6864	1309
random1879	HD2_scaffold_87	11769	19124	+	7356	795
random1880	HD2_scaffold_10	4240761	4251086	+	10326	2029
random1881	HD2_scaffold_9	3179366	3187095	+	7730	1534
random1882	HD2_scaffold_2	18131073	18136991	+	5919	1333
random1883	HD2_scaffold_11	6927546	6932241	+	4696	810
random1884	HD2_scaffold_11	3525345	3529466	+	4122	936
random1885	HD2_scaffold_4	13599133	13602494	+	3362	693
random1886	HD2_scaffold_1	26705072	26709528	+	4457	15
random1887	HD2_scaffold_4	13930418	13934591	+	4174	918
random1888	HD2_scaffold_3	10669458	10675964	+	6507	1438
random1889	HD2_scaffold_3	16286386	16295575	+	9190	1824
random1890	HD2_scaffold_6	1121661	1129364	+	7704	1401
random1891	HD2_scaffold_3	6205275	6211176	+	5902	1131
random1892	HD2_scaffold_6	10254614	10258969	+	4356	986
random1893	HD2_scaffold_5	14069427	14074123	+	4697	903
random1894	HD2_scaffold_5	6315429	6319263	+	3835	701
random1895	HD2_scaffold_206	10939	15925	+	4987	1271
random1896	HD2_scaffold_10	5351878	5357073	+	5196	938
random1897	HD2_scaffold_9	9634075	9641990	+	7916	1184
random1898	HD2_scaffold_10	6407722	6410878	+	3157	681
random1899	HD2_scaffold_7	5692580	5696947	+	4368	908
random1900	HD2_scaffold_5	7146641	7151989	+	5349	1228
random1901	HD2_scaffold_4	14027775	14037788	+	10014	2034
random1902	HD2_scaffold_4	500719	504426	+	3708	752
random1903	HD2_scaffold_5	12789366	12793979	+	4614	999
random1904	HD2_scaffold_4	12275619	12279328	+	3710	759
random1905	HD2_scaffold_6	8060574	8065591	+	5018	1386
random1906	HD2_scaffold_6	10236640	10240303	+	3664	793
random1907	HD2_scaffold_4	8253645	8257382	+	3738	735
random1908	HD2_scaffold_7	1397084	1402870	+	5787	890
random1909	HD2_scaffold_2	3085701	3090965	+	5265	1205
random1910	HD2_scaffold_7	13437778	13441886	+	4109	850
random1911	HD2_scaffold_1	6767564	6771722	+	4159	898
random1912	HD2_scaffold_7	4191400	4195577	+	4178	838
random1913	HD2_scaffold_4	11461737	11464745	+	3009	638
random1914	HD2_scaffold_2	4824777	4829607	+	4831	746
random1915	HD2_scaffold_9	2080129	2084292	+	4164	884
random1916	HD2_scaffold_2	103947	113619	+	9673	2175
random1917	HD2_scaffold_1	27898290	27902729	+	4440	1004
random1918	HD2_scaffold_8	7169993	7177945	+	7953	1273
random1919	HD2_scaffold_9	3612355	3614405	+	2051	465
random1920	HD2_scaffold_9	313246	317459	+	4214	957
random1921	HD2_scaffold_4	8381564	8387320	+	5757	1217
random1922	HD2_scaffold_2	19083510	19087003	+	3494	840
random1923	HD2_scaffold_1	7892083	7909974	+	17892	3318
random1924	HD2_scaffold_1	28668875	28683645	+	14771	3135
random1925	HD2_scaffold_9	11602662	11606780	+	4119	745
random1926	HD2_scaffold_6	1914964	1918965	+	4002	558
random1927	HD2_scaffold_3	16217144	16221214	+	4071	796
random1928	HD2_scaffold_6	1857395	1871107	+	13713	2558
random1929	HD2_scaffold_9	11598419	11602921	+	4503	948
random1930	HD2_scaffold_2	19215789	19223854	+	8066	1402
random1931	HD2_scaffold_12	1765813	1779749	+	13937	2249
random1932	HD2_scaffold_3	7933078	7943538	+	10461	2202
random1933	HD2_scaffold_3	1020023	1021559	+	1537	329
random1934	HD2_scaffold_6	2202109	2208972	+	6864	947
random1935	HD2_scaffold_6	14228257	14235612	+	7356	1410
random1936	HD2_scaffold_9	2089196	2099521	+	10326	2020
random1937	HD2_scaffold_1	6810795	6818524	+	7730	1636
random1938	HD2_scaffold_2	18991541	18997459	+	5919	1310
random1939	HD2_scaffold_6	9560283	9564978	+	4696	994
random1940	HD2_scaffold_1	10168377	10172498	+	4122	861
random1941	HD2_scaffold_2	14586975	14590336	+	3362	911
random1942	HD2_scaffold_8	1763770	1768226	+	4457	910
random1943	HD2_scaffold_5	5421157	5425330	+	4174	832
random1944	HD2_scaffold_10	11086797	11093303	+	6507	1256
random1945	HD2_scaffold_9	1662924	1672113	+	9190	1903
random1946	HD2_scaffold_4	13181266	13188969	+	7704	1360
random1947	HD2_scaffold_10	60641	66542	+	5902	2719
random1948	HD2_scaffold_11	2883396	2887751	+	4356	852
random1949	HD2_scaffold_10	4390980	4395676	+	4697	965
random1950	HD2_scaffold_12	6084610	6088444	+	3835	641
random1951	HD2_scaffold_1	18084160	18089146	+	4987	876
random1952	HD2_scaffold_4	14771375	14776570	+	5196	745
random1953	HD2_scaffold_7	1428712	1436627	+	7916	964
random1954	HD2_scaffold_1	11986833	11989989	+	3157	566
random1955	HD2_scaffold_8	4176634	4181001	+	4368	936
random1956	HD2_scaffold_7	10168143	10173491	+	5349	1123
random1957	HD2_scaffold_227	7485	17498	+	10014	4856
random1958	HD2_scaffold_9	8658994	8662701	+	3708	726
random1959	HD2_scaffold_5	9359388	9364001	+	4614	1064
random1960	HD2_scaffold_2	6861891	6865600	+	3710	845
random1961	HD2_scaffold_10	11534163	11539180	+	5018	445
random1962	HD2_scaffold_2	2843192	2846855	+	3664	661
random1963	HD2_scaffold_3	6571979	6575716	+	3738	957
random1964	HD2_scaffold_1	9242991	9248777	+	5787	1144
random1965	HD2_scaffold_3	15549222	15554486	+	5265	1394
random1966	HD2_scaffold_10	8172512	8176620	+	4109	911
random1967	HD2_scaffold_1	19986486	19990644	+	4159	1269
random1968	HD2_scaffold_5	13468114	13472291	+	4178	874
random1969	HD2_scaffold_1	3288778	3291786	+	3009	614
random1970	HD2_scaffold_2	729828	734658	+	4831	1079
random1971	HD2_scaffold_2	7505726	7509889	+	4164	943
random1972	HD2_scaffold_7	11950356	11960028	+	9673	1726
random1973	HD2_scaffold_10	9499759	9504198	+	4440	992
random1974	HD2_scaffold_8	11153773	11161725	+	7953	1600
random1975	HD2_scaffold_2	2931015	2933065	+	2051	379
random1976	HD2_scaffold_11	4294354	4298567	+	4214	660
random1977	HD2_scaffold_3	11688599	11694355	+	5757	949
random1978	HD2_scaffold_6	5770495	5773988	+	3494	892
random1979	HD2_scaffold_6	4576718	4594609	+	17892	3574
random1980	HD2_scaffold_8	10020294	10035064	+	14771	2869
random1981	HD2_scaffold_3	3164500	3168618	+	4119	1023
random1982	HD2_scaffold_2	9263595	9267596	+	4002	804
random1983	HD2_scaffold_10	8482469	8486539	+	4071	870
random1984	HD2_scaffold_4	8525992	8539704	+	13713	3000
random1985	HD2_scaffold_10	3392253	3396755	+	4503	993
random1986	HD2_scaffold_4	3230911	3238976	+	8066	1730
random1987	HD2_scaffold_1	17512242	17526178	+	13937	2646
random1988	HD2_scaffold_10	11695152	11705612	+	10461	1815
random1989	HD2_scaffold_9	5437833	5439369	+	1537	315
random1990	HD2_scaffold_3	1367556	1374419	+	6864	1340
random1991	HD2_scaffold_210	11343	18698	+	7356	384
random1992	HD2_scaffold_1	24348336	24358661	+	10326	1953
random1993	HD2_scaffold_7	11809092	11816821	+	7730	1569
random1994	HD2_scaffold_4	3823655	3829573	+	5919	1312
random1995	HD2_scaffold_8	7658408	7663103	+	4696	923
random1996	HD2_scaffold_9	692404	696525	+	4122	761
random1997	HD2_scaffold_3	15953593	15956954	+	3362	913
random1998	HD2_scaffold_3	13752955	13757411	+	4457	965
random1999	HD2_scaffold_6	11512987	11517160	+	4174	746
random2000	HD2_scaffold_2	523293	529799	+	6507	1193
random2001	HD2_scaffold_6	12442133	12451322	+	9190	1850
random2002	HD2_scaffold_10	10894255	10901958	+	7704	1776
random2003	HD2_scaffold_1	20751702	20757603	+	5902	1238
random2004	HD2_scaffold_4	732959	737314	+	4356	756
random2005	HD2_scaffold_5	13165964	13170660	+	4697	924
random2006	HD2_scaffold_5	11257287	11261121	+	3835	763
random2007	HD2_scaffold_11	6963034	6968020	+	4987	962
random2008	HD2_scaffold_3	2706950	2712145	+	5196	1173
random2009	HD2_scaffold_5	4550450	4558365	+	7916	1523
random2010	HD2_scaffold_8	2585195	2588351	+	3157	754
random2011	HD2_scaffold_6	743229	747596	+	4368	727
random2012	HD2_scaffold_6	561114	566462	+	5349	997
random2013	HD2_scaffold_12	1315854	1325867	+	10014	1564
random2014	HD2_scaffold_4	15428681	15432388	+	3708	603
random2015	HD2_scaffold_4	4868610	4873223	+	4614	984
random2016	HD2_scaffold_6	1821956	1825665	+	3710	574
random2017	HD2_scaffold_9	803496	808513	+	5018	876
random2018	HD2_scaffold_10	7269443	7273106	+	3664	789
random2019	HD2_scaffold_9	9227956	9231693	+	3738	797
random2020	HD2_scaffold_133	22416	28202	+	5787	2028
random2021	HD2_scaffold_8	10664160	10669424	+	5265	1100
random2022	HD2_scaffold_1	12393758	12397866	+	4109	800
random2023	HD2_scaffold_3	9580590	9584748	+	4159	836
random2024	HD2_scaffold_1	26710194	26714371	+	4178	28
random2025	HD2_scaffold_7	14055096	14058104	+	3009	615
random2026	HD2_scaffold_1	23555603	23560433	+	4831	987
random2027	HD2_scaffold_13	95887	100050	+	4164	3639
random2028	HD2_scaffold_8	11811555	11821227	+	9673	2181
random2029	HD2_scaffold_5	12113272	12117711	+	4440	973
random2030	HD2_scaffold_3	17767403	17775355	+	7953	1430
random2031	HD2_scaffold_2	21637560	21639610	+	2051	412
random2032	HD2_scaffold_9	3467451	3471664	+	4214	947
random2033	HD2_scaffold_1	1380455	1386211	+	5757	490
random2034	HD2_scaffold_2	12988828	12992321	+	3494	743
random2035	HD2_scaffold_2	12600368	12618259	+	17892	4066
random2036	HD2_scaffold_2	19575218	19589988	+	14771	3483
random2037	HD2_scaffold_4	9731823	9735941	+	4119	772
random2038	HD2_scaffold_7	1904621	1908622	+	4002	921
random2039	HD2_scaffold_191	2003	6073	+	4071	556
random2040	HD2_scaffold_3	13183345	13197057	+	13713	2975
random2041	HD2_scaffold_8	3874029	3878531	+	4503	852
random2042	HD2_scaffold_1	14520522	14528587	+	8066	1517
random2043	HD2_scaffold_11	4654904	4668840	+	13937	2190
random2044	HD2_scaffold_2	12552428	12562888	+	10461	2352
random2045	HD2_scaffold_6	3589657	3591193	+	1537	228
random2046	HD2_scaffold_3	17689128	17695991	+	6864	1389
random2047	HD2_scaffold_3	8901981	8909336	+	7356	1655
random2048	HD2_scaffold_8	10838453	10848778	+	10326	1675
random2049	HD2_scaffold_8	4895222	4902951	+	7730	1664
random2050	HD2_scaffold_4	15058465	15064383	+	5919	852
random2051	HD2_scaffold_3	3285767	3290462	+	4696	1077
random2052	HD2_scaffold_8	8859187	8863308	+	4122	830
random2053	HD2_scaffold_5	478858	482219	+	3362	721
random2054	HD2_scaffold_1	6370909	6375365	+	4457	887
random2055	HD2_scaffold_4	15059380	15063553	+	4174	620
random2056	HD2_scaffold_7	5901260	5907766	+	6507	1150
random2057	HD2_scaffold_4	4650178	4659367	+	9190	1809
random2058	HD2_scaffold_2	8332696	8340399	+	7704	1721
random2059	HD2_scaffold_10	10696437	10702338	+	5902	1203
random2060	HD2_scaffold_2	8181095	8185450	+	4356	868
random2061	HD2_scaffold_1	11484342	11489038	+	4697	888
random2062	HD2_scaffold_1	3663073	3666907	+	3835	676
random2063	HD2_scaffold_12	6519183	6524169	+	4987	1166
random2064	HD2_scaffold_10	1151390	1156585	+	5196	799
random2065	HD2_scaffold_4	13842956	13850871	+	7916	1540
random2066	HD2_scaffold_1	1450811	1453967	+	3157	644
random2067	HD2_scaffold_6	5722654	5727021	+	4368	964
random2068	HD2_scaffold_12	255250	260598	+	5349	1126
random2069	HD2_scaffold_7	1508093	1518106	+	10014	1805
random2070	HD2_scaffold_9	5178798	5182505	+	3708	955
random2071	HD2_scaffold_4	4050790	4055403	+	4614	1052
random2072	HD2_scaffold_6	5888025	5891734	+	3710	810
random2073	HD2_scaffold_4	4690693	4695710	+	5018	1255
random2074	HD2_scaffold_2	1725670	1729333	+	3664	228
random2075	HD2_scaffold_1	12398275	12402012	+	3738	775
random2076	HD2_scaffold_5	3853410	3859196	+	5787	1425
random2077	HD2_scaffold_8	5754621	5759885	+	5265	1060
random2078	HD2_scaffold_6	14365035	14369143	+	4109	880
random2079	HD2_scaffold_4	9907133	9911291	+	4159	863
random2080	HD2_scaffold_1	15182095	15186272	+	4178	802
random2081	HD2_scaffold_9	7877117	7880125	+	3009	579
random2082	HD2_scaffold_4	358268	363098	+	4831	932
random2083	HD2_scaffold_11	5222732	5226895	+	4164	564
random2084	HD2_scaffold_2	19524837	19534509	+	9673	1862
random2085	HD2_scaffold_4	8073231	8077670	+	4440	997
random2086	HD2_scaffold_7	1819759	1827711	+	7953	1316
random2087	HD2_scaffold_7	2764730	2766780	+	2051	473
random2088	HD2_scaffold_2	12879749	12883962	+	4214	938
random2089	HD2_scaffold_4	15439297	15445053	+	5757	628
random2090	HD2_scaffold_8	7625438	7628931	+	3494	811
random2091	HD2_scaffold_5	3918707	3936598	+	17892	3288
random2092	HD2_scaffold_6	6867566	6882336	+	14771	2822
random2093	HD2_scaffold_7	13939526	13943644	+	4119	715
random2094	HD2_scaffold_7	2425929	2429930	+	4002	725
random2095	HD2_scaffold_3	13002891	13006961	+	4071	768
random2096	HD2_scaffold_4	11159465	11173177	+	13713	2800
random2097	HD2_scaffold_1	1704165	1708667	+	4503	696
