# Program:featureCounts v2.0.1; Command:"featureCounts" "../GFP_3.bam" "-a" "Hd2_EVErep.randoms.gff" "-o" "GFP_3.Hd2_EVErep.randoms.counts.txt" "-t" "random loci" "-g" "locus" "-C" "-p" "-s" "0" "-O" "-T" "12" 
Geneid	Chr	Start	End	Strand	Length	../GFP_3.bam
random1900	HD2_scaffold_5	7146641	7151989	+	5349	1367
random1901	HD2_scaffold_4	14027775	14037788	+	10014	2597
random1902	HD2_scaffold_4	500719	504426	+	3708	909
random1903	HD2_scaffold_5	12789366	12793979	+	4614	1113
random1904	HD2_scaffold_4	12275619	12279328	+	3710	972
random1905	HD2_scaffold_6	8060574	8065591	+	5018	1814
random1906	HD2_scaffold_6	10236640	10240303	+	3664	966
random1907	HD2_scaffold_4	8253645	8257382	+	3738	982
random1908	HD2_scaffold_7	1397084	1402870	+	5787	1221
random1909	HD2_scaffold_2	3085701	3090965	+	5265	1346
random1910	HD2_scaffold_7	13437778	13441886	+	4109	1004
random1911	HD2_scaffold_1	6767564	6771722	+	4159	976
random1912	HD2_scaffold_7	4191400	4195577	+	4178	1025
random1913	HD2_scaffold_4	11461737	11464745	+	3009	803
random1914	HD2_scaffold_2	4824777	4829607	+	4831	1023
random1915	HD2_scaffold_9	2080129	2084292	+	4164	1093
random1916	HD2_scaffold_2	103947	113619	+	9673	2401
random1917	HD2_scaffold_1	27898290	27902729	+	4440	1176
random1918	HD2_scaffold_8	7169993	7177945	+	7953	1773
random1919	HD2_scaffold_9	3612355	3614405	+	2051	524
random1920	HD2_scaffold_9	313246	317459	+	4214	1084
random1921	HD2_scaffold_4	8381564	8387320	+	5757	1425
random1922	HD2_scaffold_2	19083510	19087003	+	3494	904
random1923	HD2_scaffold_1	7892083	7909974	+	17892	4216
random1924	HD2_scaffold_1	28668875	28683645	+	14771	3659
random1925	HD2_scaffold_9	11602662	11606780	+	4119	966
random1926	HD2_scaffold_6	1914964	1918965	+	4002	738
random1927	HD2_scaffold_3	16217144	16221214	+	4071	1026
random1928	HD2_scaffold_6	1857395	1871107	+	13713	3082
random1929	HD2_scaffold_9	11598419	11602921	+	4503	1397
random1930	HD2_scaffold_2	19215789	19223854	+	8066	1763
random1931	HD2_scaffold_12	1765813	1779749	+	13937	2966
random1932	HD2_scaffold_3	7933078	7943538	+	10461	2562
random1933	HD2_scaffold_3	1020023	1021559	+	1537	393
random1934	HD2_scaffold_6	2202109	2208972	+	6864	1309
random1935	HD2_scaffold_6	14228257	14235612	+	7356	1734
random1936	HD2_scaffold_9	2089196	2099521	+	10326	2481
random1937	HD2_scaffold_1	6810795	6818524	+	7730	1886
random1938	HD2_scaffold_2	18991541	18997459	+	5919	1551
random1939	HD2_scaffold_6	9560283	9564978	+	4696	1147
random1940	HD2_scaffold_1	10168377	10172498	+	4122	1022
random1941	HD2_scaffold_2	14586975	14590336	+	3362	927
random1942	HD2_scaffold_8	1763770	1768226	+	4457	1151
random1943	HD2_scaffold_5	5421157	5425330	+	4174	1121
random1944	HD2_scaffold_10	11086797	11093303	+	6507	1513
random1945	HD2_scaffold_9	1662924	1672113	+	9190	2434
random1946	HD2_scaffold_4	13181266	13188969	+	7704	1777
random1947	HD2_scaffold_10	60641	66542	+	5902	3239
random1948	HD2_scaffold_11	2883396	2887751	+	4356	1057
random1949	HD2_scaffold_10	4390980	4395676	+	4697	1190
random1950	HD2_scaffold_12	6084610	6088444	+	3835	825
random1951	HD2_scaffold_1	18084160	18089146	+	4987	1127
random1952	HD2_scaffold_4	14771375	14776570	+	5196	946
random1953	HD2_scaffold_7	1428712	1436627	+	7916	1215
random1954	HD2_scaffold_1	11986833	11989989	+	3157	795
random1955	HD2_scaffold_8	4176634	4181001	+	4368	1168
random1956	HD2_scaffold_7	10168143	10173491	+	5349	1462
random1957	HD2_scaffold_227	7485	17498	+	10014	4903
random1958	HD2_scaffold_9	8658994	8662701	+	3708	970
random1959	HD2_scaffold_5	9359388	9364001	+	4614	1186
random1960	HD2_scaffold_2	6861891	6865600	+	3710	947
random1961	HD2_scaffold_10	11534163	11539180	+	5018	645
random1962	HD2_scaffold_2	2843192	2846855	+	3664	926
random1963	HD2_scaffold_3	6571979	6575716	+	3738	992
random1964	HD2_scaffold_1	9242991	9248777	+	5787	1468
random1965	HD2_scaffold_3	15549222	15554486	+	5265	1634
random1966	HD2_scaffold_10	8172512	8176620	+	4109	1090
random1967	HD2_scaffold_1	19986486	19990644	+	4159	1154
random1968	HD2_scaffold_5	13468114	13472291	+	4178	1050
random1969	HD2_scaffold_1	3288778	3291786	+	3009	819
random1970	HD2_scaffold_2	729828	734658	+	4831	1514
random1971	HD2_scaffold_2	7505726	7509889	+	4164	1108
random1972	HD2_scaffold_7	11950356	11960028	+	9673	2311
random1973	HD2_scaffold_10	9499759	9504198	+	4440	1261
random1974	HD2_scaffold_8	11153773	11161725	+	7953	1795
random1975	HD2_scaffold_2	2931015	2933065	+	2051	506
random1976	HD2_scaffold_11	4294354	4298567	+	4214	888
random1977	HD2_scaffold_3	11688599	11694355	+	5757	1319
random1978	HD2_scaffold_6	5770495	5773988	+	3494	988
random1979	HD2_scaffold_6	4576718	4594609	+	17892	4535
random1980	HD2_scaffold_8	10020294	10035064	+	14771	3493
random1981	HD2_scaffold_3	3164500	3168618	+	4119	1133
random1982	HD2_scaffold_2	9263595	9267596	+	4002	1045
random1983	HD2_scaffold_10	8482469	8486539	+	4071	1081
random1984	HD2_scaffold_4	8525992	8539704	+	13713	3481
random1985	HD2_scaffold_10	3392253	3396755	+	4503	1204
random1986	HD2_scaffold_4	3230911	3238976	+	8066	2050
random1987	HD2_scaffold_1	17512242	17526178	+	13937	3303
random1988	HD2_scaffold_10	11695152	11705612	+	10461	2087
random1989	HD2_scaffold_9	5437833	5439369	+	1537	426
random1990	HD2_scaffold_3	1367556	1374419	+	6864	1659
random1991	HD2_scaffold_210	11343	18698	+	7356	687
random1992	HD2_scaffold_1	24348336	24358661	+	10326	2347
random1993	HD2_scaffold_7	11809092	11816821	+	7730	1897
random1994	HD2_scaffold_4	3823655	3829573	+	5919	1515
random1995	HD2_scaffold_8	7658408	7663103	+	4696	1114
random1996	HD2_scaffold_9	692404	696525	+	4122	978
random1997	HD2_scaffold_3	15953593	15956954	+	3362	964
random1998	HD2_scaffold_3	13752955	13757411	+	4457	1199
random1999	HD2_scaffold_6	11512987	11517160	+	4174	1039
random2000	HD2_scaffold_2	523293	529799	+	6507	1370
random2001	HD2_scaffold_6	12442133	12451322	+	9190	2173
random2002	HD2_scaffold_10	10894255	10901958	+	7704	1951
random2003	HD2_scaffold_1	20751702	20757603	+	5902	1400
random2004	HD2_scaffold_4	732959	737314	+	4356	991
random2005	HD2_scaffold_5	13165964	13170660	+	4697	1230
random2006	HD2_scaffold_5	11257287	11261121	+	3835	905
random2007	HD2_scaffold_11	6963034	6968020	+	4987	1243
random2008	HD2_scaffold_3	2706950	2712145	+	5196	1288
random2009	HD2_scaffold_5	4550450	4558365	+	7916	1903
random2010	HD2_scaffold_8	2585195	2588351	+	3157	826
random2011	HD2_scaffold_6	743229	747596	+	4368	854
random2012	HD2_scaffold_6	561114	566462	+	5349	1248
random2013	HD2_scaffold_12	1315854	1325867	+	10014	1840
random2014	HD2_scaffold_4	15428681	15432388	+	3708	774
random2015	HD2_scaffold_4	4868610	4873223	+	4614	1150
random2016	HD2_scaffold_6	1821956	1825665	+	3710	748
random2017	HD2_scaffold_9	803496	808513	+	5018	1245
random2018	HD2_scaffold_10	7269443	7273106	+	3664	949
random2019	HD2_scaffold_9	9227956	9231693	+	3738	999
random2020	HD2_scaffold_133	22416	28202	+	5787	2356
random2021	HD2_scaffold_8	10664160	10669424	+	5265	1340
random2022	HD2_scaffold_1	12393758	12397866	+	4109	955
random2023	HD2_scaffold_3	9580590	9584748	+	4159	1074
random2024	HD2_scaffold_1	26710194	26714371	+	4178	26
random2025	HD2_scaffold_7	14055096	14058104	+	3009	734
random2026	HD2_scaffold_1	23555603	23560433	+	4831	1248
random2027	HD2_scaffold_13	95887	100050	+	4164	4185
random2028	HD2_scaffold_8	11811555	11821227	+	9673	2469
random2029	HD2_scaffold_5	12113272	12117711	+	4440	1133
random2030	HD2_scaffold_3	17767403	17775355	+	7953	1894
random2031	HD2_scaffold_2	21637560	21639610	+	2051	546
random2032	HD2_scaffold_9	3467451	3471664	+	4214	1092
random2033	HD2_scaffold_1	1380455	1386211	+	5757	672
random2034	HD2_scaffold_2	12988828	12992321	+	3494	965
random2035	HD2_scaffold_2	12600368	12618259	+	17892	4653
random2036	HD2_scaffold_2	19575218	19589988	+	14771	4049
random2037	HD2_scaffold_4	9731823	9735941	+	4119	1056
random2038	HD2_scaffold_7	1904621	1908622	+	4002	1000
random2039	HD2_scaffold_191	2003	6073	+	4071	707
random2040	HD2_scaffold_3	13183345	13197057	+	13713	3442
random2041	HD2_scaffold_8	3874029	3878531	+	4503	1146
random2042	HD2_scaffold_1	14520522	14528587	+	8066	2021
random2043	HD2_scaffold_11	4654904	4668840	+	13937	3006
random2044	HD2_scaffold_2	12552428	12562888	+	10461	2646
random2045	HD2_scaffold_6	3589657	3591193	+	1537	317
random2046	HD2_scaffold_3	17689128	17695991	+	6864	1700
random2047	HD2_scaffold_3	8901981	8909336	+	7356	1806
random2048	HD2_scaffold_8	10838453	10848778	+	10326	2118
random2049	HD2_scaffold_8	4895222	4902951	+	7730	1938
random2050	HD2_scaffold_4	15058465	15064383	+	5919	1192
random2051	HD2_scaffold_3	3285767	3290462	+	4696	1209
random2052	HD2_scaffold_8	8859187	8863308	+	4122	991
random2053	HD2_scaffold_5	478858	482219	+	3362	873
random2054	HD2_scaffold_1	6370909	6375365	+	4457	1054
random2055	HD2_scaffold_4	15059380	15063553	+	4174	915
random2056	HD2_scaffold_7	5901260	5907766	+	6507	1472
random2057	HD2_scaffold_4	4650178	4659367	+	9190	2323
random2058	HD2_scaffold_2	8332696	8340399	+	7704	2034
random2059	HD2_scaffold_10	10696437	10702338	+	5902	1384
random2060	HD2_scaffold_2	8181095	8185450	+	4356	1067
random2061	HD2_scaffold_1	11484342	11489038	+	4697	1114
random2062	HD2_scaffold_1	3663073	3666907	+	3835	788
random2063	HD2_scaffold_12	6519183	6524169	+	4987	1242
random2064	HD2_scaffold_10	1151390	1156585	+	5196	1150
random2065	HD2_scaffold_4	13842956	13850871	+	7916	1885
random2066	HD2_scaffold_1	1450811	1453967	+	3157	1100
random2067	HD2_scaffold_6	5722654	5727021	+	4368	1167
random2068	HD2_scaffold_12	255250	260598	+	5349	1283
random2069	HD2_scaffold_7	1508093	1518106	+	10014	2326
random2070	HD2_scaffold_9	5178798	5182505	+	3708	1010
random2071	HD2_scaffold_4	4050790	4055403	+	4614	1156
random2072	HD2_scaffold_6	5888025	5891734	+	3710	934
random2073	HD2_scaffold_4	4690693	4695710	+	5018	1268
random2074	HD2_scaffold_2	1725670	1729333	+	3664	280
random2075	HD2_scaffold_1	12398275	12402012	+	3738	945
random2076	HD2_scaffold_5	3853410	3859196	+	5787	1674
random2077	HD2_scaffold_8	5754621	5759885	+	5265	1373
random2078	HD2_scaffold_6	14365035	14369143	+	4109	995
random2079	HD2_scaffold_4	9907133	9911291	+	4159	1086
random2080	HD2_scaffold_1	15182095	15186272	+	4178	985
random2081	HD2_scaffold_9	7877117	7880125	+	3009	683
random2082	HD2_scaffold_4	358268	363098	+	4831	1192
random2083	HD2_scaffold_11	5222732	5226895	+	4164	1749
random2084	HD2_scaffold_2	19524837	19534509	+	9673	2298
random2085	HD2_scaffold_4	8073231	8077670	+	4440	1150
random2086	HD2_scaffold_7	1819759	1827711	+	7953	1588
random2087	HD2_scaffold_7	2764730	2766780	+	2051	540
random2088	HD2_scaffold_2	12879749	12883962	+	4214	1228
random2089	HD2_scaffold_4	15439297	15445053	+	5757	920
random2090	HD2_scaffold_8	7625438	7628931	+	3494	943
random2091	HD2_scaffold_5	3918707	3936598	+	17892	4047
random2092	HD2_scaffold_6	6867566	6882336	+	14771	3458
random2093	HD2_scaffold_7	13939526	13943644	+	4119	1023
random2094	HD2_scaffold_7	2425929	2429930	+	4002	895
random2095	HD2_scaffold_3	13002891	13006961	+	4071	982
random2096	HD2_scaffold_4	11159465	11173177	+	13713	3374
random2097	HD2_scaffold_1	1704165	1708667	+	4503	1836
random2098	HD2_scaffold_2	17067343	17075408	+	8066	2061
random2099	HD2_scaffold_7	12453471	12467407	+	13937	4994
random2100	HD2_scaffold_6	788811	799271	+	10461	2352
random2101	HD2_scaffold_1	9919145	9920681	+	1537	352
random2102	HD2_scaffold_1	5421343	5428206	+	6864	1781
random2103	HD2_scaffold_7	10388935	10396290	+	7356	1846
random2104	HD2_scaffold_2	19866325	19876650	+	10326	2350
random2105	HD2_scaffold_2	20459698	20467427	+	7730	2009
random2106	HD2_scaffold_1	16749165	16755083	+	5919	1436
random2107	HD2_scaffold_7	2257282	2261977	+	4696	1109
random2108	HD2_scaffold_8	10547952	10552073	+	4122	921
random2109	HD2_scaffold_7	3049367	3052728	+	3362	947
random2110	HD2_scaffold_1	8235136	8239592	+	4457	1104
random2111	HD2_scaffold_4	10976421	10980594	+	4174	1110
random2112	HD2_scaffold_8	7388999	7395505	+	6507	1004
random2113	HD2_scaffold_1	5390499	5399688	+	9190	2285
random2114	HD2_scaffold_2	22490386	22498089	+	7704	1952
random2115	HD2_scaffold_1	22380195	22386096	+	5902	1448
random2116	HD2_scaffold_2	10832617	10836972	+	4356	1115
random2117	HD2_scaffold_9	7593095	7597791	+	4697	1256
random2118	HD2_scaffold_1	22573374	22577208	+	3835	953
random2119	HD2_scaffold_2	1371894	1376880	+	4987	1156
random2120	HD2_scaffold_9	8001374	8006569	+	5196	1371
random2121	HD2_scaffold_4	13291521	13299436	+	7916	1793
random2122	HD2_scaffold_9	10514888	10518044	+	3157	770
random2123	HD2_scaffold_4	7642170	7646537	+	4368	1079
random2124	HD2_scaffold_5	452319	457667	+	5349	1431
random2125	HD2_scaffold_1	21331462	21341475	+	10014	2506
random2126	HD2_scaffold_2	10649517	10653224	+	3708	879
random2127	HD2_scaffold_3	15860178	15864791	+	4614	1213
random2128	HD2_scaffold_7	8480214	8483923	+	3710	1054
random2129	HD2_scaffold_4	15309962	15314979	+	5018	1129
random2130	HD2_scaffold_7	1040807	1044470	+	3664	750
random2131	HD2_scaffold_11	4535548	4539285	+	3738	749
random2132	HD2_scaffold_2	5402264	5408050	+	5787	1392
random2133	HD2_scaffold_2	7670757	7676021	+	5265	1280
random2134	HD2_scaffold_9	4411781	4415889	+	4109	1067
random2135	HD2_scaffold_11	4417565	4421723	+	4159	1125
random2136	HD2_scaffold_3	13502048	13506225	+	4178	1266
random2137	HD2_scaffold_31	21131	24139	+	3009	8294
random2138	HD2_scaffold_3	9664824	9669654	+	4831	1152
random2139	HD2_scaffold_5	9741125	9745288	+	4164	1114
random2140	HD2_scaffold_2	15682235	15691907	+	9673	2424
random2141	HD2_scaffold_6	2486583	2491022	+	4440	835
random2142	HD2_scaffold_3	9916468	9924420	+	7953	1892
random2143	HD2_scaffold_8	831540	833590	+	2051	611
random2144	HD2_scaffold_171	18564	22777	+	4214	1422
random2145	HD2_scaffold_9	765100	770856	+	5757	1455
random2146	HD2_scaffold_7	2235319	2238812	+	3494	750
random2147	HD2_scaffold_3	4825519	4843410	+	17892	4020
random2148	HD2_scaffold_3	15671633	15686403	+	14771	3796
random2149	HD2_scaffold_3	6185953	6190071	+	4119	1041
random2150	HD2_scaffold_6	4424931	4428932	+	4002	1103
random2151	HD2_scaffold_3	12277604	12281674	+	4071	987
random2152	HD2_scaffold_2	10744748	10758460	+	13713	3451
random2153	HD2_scaffold_6	4095247	4099749	+	4503	1164
random2154	HD2_scaffold_4	13590739	13598804	+	8066	1928
random2155	HD2_scaffold_8	4299404	4313340	+	13937	3372
random2156	HD2_scaffold_4	7347046	7357506	+	10461	2592
random2157	HD2_scaffold_4	14657285	14658821	+	1537	369
random2158	HD2_scaffold_308	6365	13228	+	6864	26925
random2159	HD2_scaffold_1	1713310	1720665	+	7356	1235
random2160	HD2_scaffold_10	2398397	2408722	+	10326	2491
random2161	HD2_scaffold_1	1876058	1883787	+	7730	923
random2162	HD2_scaffold_12	4519042	4524960	+	5919	1248
random2163	HD2_scaffold_4	13838848	13843543	+	4696	1205
random2164	HD2_scaffold_8	3987237	3991358	+	4122	991
random2165	HD2_scaffold_3	15633760	15637121	+	3362	814
random2166	HD2_scaffold_8	11507718	11512174	+	4457	1108
random2167	HD2_scaffold_4	12927668	12931841	+	4174	1110
random2168	HD2_scaffold_9	1916426	1922932	+	6507	1818
random2169	HD2_scaffold_7	9782305	9791494	+	9190	2358
random2170	HD2_scaffold_8	2235053	2242756	+	7704	1881
random2171	HD2_scaffold_6	11641279	11647180	+	5902	1471
random2172	HD2_scaffold_1	1377136	1381491	+	4356	1150
random2173	HD2_scaffold_2	19766148	19770844	+	4697	1246
random2174	HD2_scaffold_2	101602	105436	+	3835	927
random2175	HD2_scaffold_1	22376368	22381354	+	4987	1231
random2176	HD2_scaffold_10	11697626	11702821	+	5196	1018
random2177	HD2_scaffold_2	7140652	7148567	+	7916	2095
random2178	HD2_scaffold_3	14633094	14636250	+	3157	794
random2179	HD2_scaffold_10	8957346	8961713	+	4368	1122
random2180	HD2_scaffold_7	1853000	1858348	+	5349	1073
random2181	HD2_scaffold_4	13557187	13567200	+	10014	2665
random2182	HD2_scaffold_2	6567859	6571566	+	3708	937
random2183	HD2_scaffold_1	3049230	3053843	+	4614	1947
random2184	HD2_scaffold_9	5782134	5785843	+	3710	934
random2185	HD2_scaffold_2	6219851	6224868	+	5018	1129
random2186	HD2_scaffold_9	6525140	6528803	+	3664	924
random2187	HD2_scaffold_3	5515033	5518770	+	3738	1033
random2188	HD2_scaffold_3	9807279	9813065	+	5787	1295
random2189	HD2_scaffold_5	10630116	10635380	+	5265	1320
random2190	HD2_scaffold_1	279416	283524	+	4109	1510
random2191	HD2_scaffold_6	4970501	4974659	+	4159	1064
random2192	HD2_scaffold_3	1484332	1488509	+	4178	1019
random2193	HD2_scaffold_28	24248	27256	+	3009	1180
random2194	HD2_scaffold_1	17024604	17029434	+	4831	1314
random2195	HD2_scaffold_5	5429385	5433548	+	4164	1091
random2196	HD2_scaffold_1	21027362	21037034	+	9673	2325
random2197	HD2_scaffold_2	5656937	5661376	+	4440	1131
random2198	HD2_scaffold_1	13059041	13066993	+	7953	2051
random2199	HD2_scaffold_3	19787601	19789651	+	2051	464
random2200	HD2_scaffold_1	29051186	29055399	+	4214	772
random2201	HD2_scaffold_4	2850354	2856110	+	5757	1545
random2202	HD2_scaffold_3	12827549	12831042	+	3494	900
random2203	HD2_scaffold_9	2821636	2839527	+	17892	4356
random2204	HD2_scaffold_6	5604546	5619316	+	14771	3679
random2205	HD2_scaffold_35	26894	31012	+	4119	1376
random2206	HD2_scaffold_11	4536772	4540773	+	4002	781
random2207	HD2_scaffold_5	14527722	14531792	+	4071	971
random2208	HD2_scaffold_8	2660427	2674139	+	13713	3484
random2209	HD2_scaffold_1	153909	158411	+	4503	457
random2210	HD2_scaffold_4	1111860	1119925	+	8066	2305
random2211	HD2_scaffold_4	1005145	1019081	+	13937	3250
random2212	HD2_scaffold_2	18085773	18096233	+	10461	2735
random2213	HD2_scaffold_2	17743039	17744575	+	1537	428
random2214	HD2_scaffold_4	2400889	2407752	+	6864	1748
random2215	HD2_scaffold_2	6080134	6087489	+	7356	1896
random2216	HD2_scaffold_8	8105948	8116273	+	10326	2314
random2217	HD2_scaffold_64	37207	44936	+	7730	1642
random2218	HD2_scaffold_9	11721399	11727317	+	5919	1123
random2219	HD2_scaffold_4	11138609	11143304	+	4696	1207
random2220	HD2_scaffold_7	9491884	9496005	+	4122	1103
random2221	HD2_scaffold_7	5205231	5208592	+	3362	907
random2222	HD2_scaffold_6	12924682	12929138	+	4457	1126
random2223	HD2_scaffold_5	4383110	4387283	+	4174	1079
random2224	HD2_scaffold_6	8019149	8025655	+	6507	1596
random2225	HD2_scaffold_2	6230217	6239406	+	9190	2333
random2226	HD2_scaffold_8	7170813	7178516	+	7704	1699
random2227	HD2_scaffold_11	3597200	3603101	+	5902	1418
random2228	HD2_scaffold_11	4912125	4916480	+	4356	843
random2229	HD2_scaffold_4	1548153	1552849	+	4697	1107
random2230	HD2_scaffold_7	953701	957535	+	3835	916
random2231	HD2_scaffold_9	4743497	4748483	+	4987	1263
random2232	HD2_scaffold_4	2958490	2963685	+	5196	1348
random2233	HD2_scaffold_10	10867664	10875579	+	7916	1949
random2234	HD2_scaffold_5	10666120	10669276	+	3157	889
random2235	HD2_scaffold_3	6605535	6609902	+	4368	1109
random2236	HD2_scaffold_10	3311642	3316990	+	5349	1023
random2237	HD2_scaffold_9	464950	474963	+	10014	2458
random2238	HD2_scaffold_1	7954057	7957764	+	3708	933
random2239	HD2_scaffold_1	13856154	13860767	+	4614	1059
random2240	HD2_scaffold_1	15638667	15642376	+	3710	947
random2241	HD2_scaffold_1	6540330	6545347	+	5018	1084
random2242	HD2_scaffold_7	10485504	10489167	+	3664	1031
random2243	HD2_scaffold_2	19010140	19013877	+	3738	1047
random2244	HD2_scaffold_6	11986481	11992267	+	5787	1550
random2245	HD2_scaffold_7	11625604	11630868	+	5265	1311
random2246	HD2_scaffold_1	23711845	23715953	+	4109	1015
random2247	HD2_scaffold_4	12707879	12712037	+	4159	1051
random2248	HD2_scaffold_10	3971398	3975575	+	4178	1091
random2249	HD2_scaffold_5	14173639	14176647	+	3009	781
random2250	HD2_scaffold_5	1205972	1210802	+	4831	1308
random2251	HD2_scaffold_11	5661983	5666146	+	4164	1002
random2252	HD2_scaffold_3	8190196	8199868	+	9673	2371
random2253	HD2_scaffold_8	3866470	3870909	+	4440	1236
random2254	HD2_scaffold_2	21963821	21971773	+	7953	2020
random2255	HD2_scaffold_6	17814	19864	+	2051	631
random2256	HD2_scaffold_1	12182196	12186409	+	4214	1091
random2257	HD2_scaffold_11	2233426	2239182	+	5757	1724
random2258	HD2_scaffold_10	7302573	7306066	+	3494	866
random2259	HD2_scaffold_11	3070265	3088156	+	17892	4108
random2260	HD2_scaffold_9	334594	349364	+	14771	3543
random2261	HD2_scaffold_3	307602	311720	+	4119	993
random2262	HD2_scaffold_10	2914626	2918627	+	4002	925
random2263	HD2_scaffold_12	325001	329071	+	4071	1217
random2264	HD2_scaffold_5	10332520	10346232	+	13713	3404
random2265	HD2_scaffold_3	13884877	13889379	+	4503	1151
random2266	HD2_scaffold_4	3417079	3425144	+	8066	2012
random2267	HD2_scaffold_6	11065251	11079187	+	13937	3501
random2268	HD2_scaffold_8	10618274	10628734	+	10461	2651
random2269	HD2_scaffold_9	12042890	12044426	+	1537	458
random2270	HD2_scaffold_9	34911	41774	+	6864	3329
random2271	HD2_scaffold_9	8369103	8376458	+	7356	1901
random2272	HD2_scaffold_2	17918805	17929130	+	10326	2487
random2273	HD2_scaffold_4	4611363	4619092	+	7730	1864
