# Program:featureCounts v2.0.1; Command:"featureCounts" "../St1.bam" "-a" "Hd2_EVErep.randoms.gff" "-o" "St1.Hd2_EVErep.randoms.counts.txt" "-t" "random loci" "-g" "locus" "-C" "-p" "-s" "0" "-O" "-T" "12" 
Geneid	Chr	Start	End	Strand	Length	../St1.bam
random2045	HD2_scaffold_6	3589657	3591193	+	1537	3403
random2046	HD2_scaffold_3	17689128	17695991	+	6864	16791
random2047	HD2_scaffold_3	8901981	8909336	+	7356	23565
random2048	HD2_scaffold_8	10838453	10848778	+	10326	21205
random2049	HD2_scaffold_8	4895222	4902951	+	7730	18297
random2050	HD2_scaffold_4	15058465	15064383	+	5919	13866
random2051	HD2_scaffold_3	3285767	3290462	+	4696	11800
random2052	HD2_scaffold_8	8859187	8863308	+	4122	10138
random2053	HD2_scaffold_5	478858	482219	+	3362	8359
random2054	HD2_scaffold_1	6370909	6375365	+	4457	10155
random2055	HD2_scaffold_4	15059380	15063553	+	4174	11107
random2056	HD2_scaffold_7	5901260	5907766	+	6507	14079
random2057	HD2_scaffold_4	4650178	4659367	+	9190	21958
random2058	HD2_scaffold_2	8332696	8340399	+	7704	18715
random2059	HD2_scaffold_10	10696437	10702338	+	5902	14683
random2060	HD2_scaffold_2	8181095	8185450	+	4356	10373
random2061	HD2_scaffold_1	11484342	11489038	+	4697	11088
random2062	HD2_scaffold_1	3663073	3666907	+	3835	8018
random2063	HD2_scaffold_12	6519183	6524169	+	4987	12588
random2064	HD2_scaffold_10	1151390	1156585	+	5196	11633
random2065	HD2_scaffold_4	13842956	13850871	+	7916	18408
random2066	HD2_scaffold_1	1450811	1453967	+	3157	9904
random2067	HD2_scaffold_6	5722654	5727021	+	4368	11327
random2068	HD2_scaffold_12	255250	260598	+	5349	12889
random2069	HD2_scaffold_7	1508093	1518106	+	10014	22549
random2070	HD2_scaffold_9	5178798	5182505	+	3708	9666
random2071	HD2_scaffold_4	4050790	4055403	+	4614	11629
random2072	HD2_scaffold_6	5888025	5891734	+	3710	9196
random2073	HD2_scaffold_4	4690693	4695710	+	5018	13261
random2074	HD2_scaffold_2	1725670	1729333	+	3664	3172
random2075	HD2_scaffold_1	12398275	12402012	+	3738	9559
random2076	HD2_scaffold_5	3853410	3859196	+	5787	15738
random2077	HD2_scaffold_8	5754621	5759885	+	5265	12705
random2078	HD2_scaffold_6	14365035	14369143	+	4109	10066
random2079	HD2_scaffold_4	9907133	9911291	+	4159	10873
random2080	HD2_scaffold_1	15182095	15186272	+	4178	10253
random2081	HD2_scaffold_9	7877117	7880125	+	3009	7092
random2082	HD2_scaffold_4	358268	363098	+	4831	11668
random2083	HD2_scaffold_11	5222732	5226895	+	4164	65478
random2084	HD2_scaffold_2	19524837	19534509	+	9673	22298
random2085	HD2_scaffold_4	8073231	8077670	+	4440	11558
random2086	HD2_scaffold_7	1819759	1827711	+	7953	16299
random2087	HD2_scaffold_7	2764730	2766780	+	2051	5811
random2088	HD2_scaffold_2	12879749	12883962	+	4214	10638
random2089	HD2_scaffold_4	15439297	15445053	+	5757	8776
random2090	HD2_scaffold_8	7625438	7628931	+	3494	8401
random2091	HD2_scaffold_5	3918707	3936598	+	17892	41409
random2092	HD2_scaffold_6	6867566	6882336	+	14771	33184
random2093	HD2_scaffold_7	13939526	13943644	+	4119	9725
random2094	HD2_scaffold_7	2425929	2429930	+	4002	9152
random2095	HD2_scaffold_3	13002891	13006961	+	4071	9782
random2096	HD2_scaffold_4	11159465	11173177	+	13713	32542
random2097	HD2_scaffold_1	1704165	1708667	+	4503	23860
random2098	HD2_scaffold_2	17067343	17075408	+	8066	20090
random2099	HD2_scaffold_7	12453471	12467407	+	13937	2517507
random2100	HD2_scaffold_6	788811	799271	+	10461	23057
random2101	HD2_scaffold_1	9919145	9920681	+	1537	3356
random2102	HD2_scaffold_1	5421343	5428206	+	6864	16401
random2103	HD2_scaffold_7	10388935	10396290	+	7356	17536
random2104	HD2_scaffold_2	19866325	19876650	+	10326	24267
random2105	HD2_scaffold_2	20459698	20467427	+	7730	19166
random2106	HD2_scaffold_1	16749165	16755083	+	5919	14295
random2107	HD2_scaffold_7	2257282	2261977	+	4696	10893
random2108	HD2_scaffold_8	10547952	10552073	+	4122	9730
random2109	HD2_scaffold_7	3049367	3052728	+	3362	9509
random2110	HD2_scaffold_1	8235136	8239592	+	4457	11100
random2111	HD2_scaffold_4	10976421	10980594	+	4174	11541
random2112	HD2_scaffold_8	7388999	7395505	+	6507	10811
random2113	HD2_scaffold_1	5390499	5399688	+	9190	22531
random2114	HD2_scaffold_2	22490386	22498089	+	7704	17569
random2115	HD2_scaffold_1	22380195	22386096	+	5902	13778
random2116	HD2_scaffold_2	10832617	10836972	+	4356	10966
random2117	HD2_scaffold_9	7593095	7597791	+	4697	11599
random2118	HD2_scaffold_1	22573374	22577208	+	3835	9153
random2119	HD2_scaffold_2	1371894	1376880	+	4987	10458
random2120	HD2_scaffold_9	8001374	8006569	+	5196	12539
random2121	HD2_scaffold_4	13291521	13299436	+	7916	16431
random2122	HD2_scaffold_9	10514888	10518044	+	3157	9836
random2123	HD2_scaffold_4	7642170	7646537	+	4368	11600
random2124	HD2_scaffold_5	452319	457667	+	5349	13226
random2125	HD2_scaffold_1	21331462	21341475	+	10014	22929
random2126	HD2_scaffold_2	10649517	10653224	+	3708	8367
random2127	HD2_scaffold_3	15860178	15864791	+	4614	11474
random2128	HD2_scaffold_7	8480214	8483923	+	3710	9699
random2129	HD2_scaffold_4	15309962	15314979	+	5018	11295
random2130	HD2_scaffold_7	1040807	1044470	+	3664	7708
random2131	HD2_scaffold_11	4535548	4539285	+	3738	6998
random2132	HD2_scaffold_2	5402264	5408050	+	5787	14266
random2133	HD2_scaffold_2	7670757	7676021	+	5265	12821
random2134	HD2_scaffold_9	4411781	4415889	+	4109	10470
random2135	HD2_scaffold_11	4417565	4421723	+	4159	10006
random2136	HD2_scaffold_3	13502048	13506225	+	4178	12638
random2137	HD2_scaffold_31	21131	24139	+	3009	75991
random2138	HD2_scaffold_3	9664824	9669654	+	4831	11772
random2139	HD2_scaffold_5	9741125	9745288	+	4164	10494
random2140	HD2_scaffold_2	15682235	15691907	+	9673	23655
random2141	HD2_scaffold_6	2486583	2491022	+	4440	9367
random2142	HD2_scaffold_3	9916468	9924420	+	7953	18315
random2143	HD2_scaffold_8	831540	833590	+	2051	5668
random2144	HD2_scaffold_171	18564	22777	+	4214	15757
random2145	HD2_scaffold_9	765100	770856	+	5757	13703
random2146	HD2_scaffold_7	2235319	2238812	+	3494	7787
random2147	HD2_scaffold_3	4825519	4843410	+	17892	40164
random2148	HD2_scaffold_3	15671633	15686403	+	14771	36575
random2149	HD2_scaffold_3	6185953	6190071	+	4119	10289
random2150	HD2_scaffold_6	4424931	4428932	+	4002	10147
random2151	HD2_scaffold_3	12277604	12281674	+	4071	10361
random2152	HD2_scaffold_2	10744748	10758460	+	13713	33225
random2153	HD2_scaffold_6	4095247	4099749	+	4503	11519
random2154	HD2_scaffold_4	13590739	13598804	+	8066	18777
random2155	HD2_scaffold_8	4299404	4313340	+	13937	33467
random2156	HD2_scaffold_4	7347046	7357506	+	10461	24630
random2157	HD2_scaffold_4	14657285	14658821	+	1537	3950
random2158	HD2_scaffold_308	6365	13228	+	6864	251397
random2159	HD2_scaffold_1	1713310	1720665	+	7356	11479
random2160	HD2_scaffold_10	2398397	2408722	+	10326	23664
random2161	HD2_scaffold_1	1876058	1883787	+	7730	10571
random2162	HD2_scaffold_12	4519042	4524960	+	5919	12561
random2163	HD2_scaffold_4	13838848	13843543	+	4696	11329
random2164	HD2_scaffold_8	3987237	3991358	+	4122	10225
random2165	HD2_scaffold_3	15633760	15637121	+	3362	8426
random2166	HD2_scaffold_8	11507718	11512174	+	4457	11807
random2167	HD2_scaffold_4	12927668	12931841	+	4174	9966
random2168	HD2_scaffold_9	1916426	1922932	+	6507	16967
random2169	HD2_scaffold_7	9782305	9791494	+	9190	22139
random2170	HD2_scaffold_8	2235053	2242756	+	7704	18855
random2171	HD2_scaffold_6	11641279	11647180	+	5902	13615
random2172	HD2_scaffold_1	1377136	1381491	+	4356	14769
random2173	HD2_scaffold_2	19766148	19770844	+	4697	11877
random2174	HD2_scaffold_2	101602	105436	+	3835	9646
random2175	HD2_scaffold_1	22376368	22381354	+	4987	11937
random2176	HD2_scaffold_10	11697626	11702821	+	5196	10081
random2177	HD2_scaffold_2	7140652	7148567	+	7916	20293
random2178	HD2_scaffold_3	14633094	14636250	+	3157	7728
random2179	HD2_scaffold_10	8957346	8961713	+	4368	11035
random2180	HD2_scaffold_7	1853000	1858348	+	5349	11845
random2181	HD2_scaffold_4	13557187	13567200	+	10014	24565
random2182	HD2_scaffold_2	6567859	6571566	+	3708	9420
random2183	HD2_scaffold_1	3049230	3053843	+	4614	21517
random2184	HD2_scaffold_9	5782134	5785843	+	3710	9438
random2185	HD2_scaffold_2	6219851	6224868	+	5018	12037
random2186	HD2_scaffold_9	6525140	6528803	+	3664	9324
random2187	HD2_scaffold_3	5515033	5518770	+	3738	9959
random2188	HD2_scaffold_3	9807279	9813065	+	5787	13988
random2189	HD2_scaffold_5	10630116	10635380	+	5265	13187
random2190	HD2_scaffold_1	279416	283524	+	4109	20027
random2191	HD2_scaffold_6	4970501	4974659	+	4159	9716
random2192	HD2_scaffold_3	1484332	1488509	+	4178	10065
random2193	HD2_scaffold_28	24248	27256	+	3009	5327
random2194	HD2_scaffold_1	17024604	17029434	+	4831	12109
random2195	HD2_scaffold_5	5429385	5433548	+	4164	10411
random2196	HD2_scaffold_1	21027362	21037034	+	9673	24069
random2197	HD2_scaffold_2	5656937	5661376	+	4440	11205
random2198	HD2_scaffold_1	13059041	13066993	+	7953	19125
random2199	HD2_scaffold_3	19787601	19789651	+	2051	5463
random2200	HD2_scaffold_1	29051186	29055399	+	4214	8210
random2201	HD2_scaffold_4	2850354	2856110	+	5757	14425
random2202	HD2_scaffold_3	12827549	12831042	+	3494	8496
random2203	HD2_scaffold_9	2821636	2839527	+	17892	41729
random2204	HD2_scaffold_6	5604546	5619316	+	14771	35260
random2205	HD2_scaffold_35	26894	31012	+	4119	12347
random2206	HD2_scaffold_11	4536772	4540773	+	4002	7747
random2207	HD2_scaffold_5	14527722	14531792	+	4071	9274
random2208	HD2_scaffold_8	2660427	2674139	+	13713	33740
random2209	HD2_scaffold_1	153909	158411	+	4503	9715
random2210	HD2_scaffold_4	1111860	1119925	+	8066	22780
random2211	HD2_scaffold_4	1005145	1019081	+	13937	31867
random2212	HD2_scaffold_2	18085773	18096233	+	10461	25711
random2213	HD2_scaffold_2	17743039	17744575	+	1537	4488
random2214	HD2_scaffold_4	2400889	2407752	+	6864	16635
random2215	HD2_scaffold_2	6080134	6087489	+	7356	18089
random2216	HD2_scaffold_8	8105948	8116273	+	10326	24158
random2217	HD2_scaffold_64	37207	44936	+	7730	22171
random2218	HD2_scaffold_9	11721399	11727317	+	5919	13411
random2219	HD2_scaffold_4	11138609	11143304	+	4696	13322
random2220	HD2_scaffold_7	9491884	9496005	+	4122	10678
random2221	HD2_scaffold_7	5205231	5208592	+	3362	8325
random2222	HD2_scaffold_6	12924682	12929138	+	4457	10652
random2223	HD2_scaffold_5	4383110	4387283	+	4174	10701
random2224	HD2_scaffold_6	8019149	8025655	+	6507	16615
random2225	HD2_scaffold_2	6230217	6239406	+	9190	22795
random2226	HD2_scaffold_8	7170813	7178516	+	7704	17018
random2227	HD2_scaffold_11	3597200	3603101	+	5902	14362
random2228	HD2_scaffold_11	4912125	4916480	+	4356	9831
random2229	HD2_scaffold_4	1548153	1552849	+	4697	11295
random2230	HD2_scaffold_7	953701	957535	+	3835	9551
random2231	HD2_scaffold_9	4743497	4748483	+	4987	12158
random2232	HD2_scaffold_4	2958490	2963685	+	5196	12863
random2233	HD2_scaffold_10	10867664	10875579	+	7916	19025
random2234	HD2_scaffold_5	10666120	10669276	+	3157	8460
random2235	HD2_scaffold_3	6605535	6609902	+	4368	11106
random2236	HD2_scaffold_10	3311642	3316990	+	5349	10762
random2237	HD2_scaffold_9	464950	474963	+	10014	23045
random2238	HD2_scaffold_1	7954057	7957764	+	3708	8702
random2239	HD2_scaffold_1	13856154	13860767	+	4614	11027
random2240	HD2_scaffold_1	15638667	15642376	+	3710	9286
random2241	HD2_scaffold_1	6540330	6545347	+	5018	11167
random2242	HD2_scaffold_7	10485504	10489167	+	3664	9316
random2243	HD2_scaffold_2	19010140	19013877	+	3738	9879
random2244	HD2_scaffold_6	11986481	11992267	+	5787	15304
random2245	HD2_scaffold_7	11625604	11630868	+	5265	12738
random2246	HD2_scaffold_1	23711845	23715953	+	4109	9977
random2247	HD2_scaffold_4	12707879	12712037	+	4159	10352
random2248	HD2_scaffold_10	3971398	3975575	+	4178	10529
random2249	HD2_scaffold_5	14173639	14176647	+	3009	7276
random2250	HD2_scaffold_5	1205972	1210802	+	4831	13092
random2251	HD2_scaffold_11	5661983	5666146	+	4164	9192
random2252	HD2_scaffold_3	8190196	8199868	+	9673	23425
random2253	HD2_scaffold_8	3866470	3870909	+	4440	11481
random2254	HD2_scaffold_2	21963821	21971773	+	7953	19431
random2255	HD2_scaffold_6	17814	19864	+	2051	5810
random2256	HD2_scaffold_1	12182196	12186409	+	4214	10534
random2257	HD2_scaffold_11	2233426	2239182	+	5757	17859
random2258	HD2_scaffold_10	7302573	7306066	+	3494	8359
random2259	HD2_scaffold_11	3070265	3088156	+	17892	40530
random2260	HD2_scaffold_9	334594	349364	+	14771	35750
random2261	HD2_scaffold_3	307602	311720	+	4119	9579
random2262	HD2_scaffold_10	2914626	2918627	+	4002	8996
random2263	HD2_scaffold_12	325001	329071	+	4071	11234
random2264	HD2_scaffold_5	10332520	10346232	+	13713	34231
random2265	HD2_scaffold_3	13884877	13889379	+	4503	10683
random2266	HD2_scaffold_4	3417079	3425144	+	8066	19994
random2267	HD2_scaffold_6	11065251	11079187	+	13937	33009
random2268	HD2_scaffold_8	10618274	10628734	+	10461	25274
random2269	HD2_scaffold_9	12042890	12044426	+	1537	4819
random2270	HD2_scaffold_9	34911	41774	+	6864	26541
random2271	HD2_scaffold_9	8369103	8376458	+	7356	17168
random2272	HD2_scaffold_2	17918805	17929130	+	10326	25271
random2273	HD2_scaffold_4	4611363	4619092	+	7730	17945
random2274	HD2_scaffold_4	11616739	11622657	+	5919	14310
random2275	HD2_scaffold_2	13092909	13097604	+	4696	14611
random2276	HD2_scaffold_8	4572048	4576169	+	4122	9669
random2277	HD2_scaffold_1	19116417	19119778	+	3362	8156
random2278	HD2_scaffold_2	20326955	20331411	+	4457	10697
random2279	HD2_scaffold_3	1358445	1362618	+	4174	9529
random2280	HD2_scaffold_6	8173557	8180063	+	6507	17264
random2281	HD2_scaffold_6	2780502	2789691	+	9190	20453
random2282	HD2_scaffold_7	6803073	6810776	+	7704	18298
random2283	HD2_scaffold_6	10074851	10080752	+	5902	14401
random2284	HD2_scaffold_88	10247	14602	+	4356	31898
random2285	HD2_scaffold_10	7205793	7210489	+	4697	12700
random2286	HD2_scaffold_5	1184309	1188143	+	3835	9647
random2287	HD2_scaffold_3	10026342	10031328	+	4987	12258
random2288	HD2_scaffold_7	4090706	4095901	+	5196	11156
random2289	HD2_scaffold_1	7175787	7183702	+	7916	18398
random2290	HD2_scaffold_12	3430002	3433158	+	3157	7420
random2291	HD2_scaffold_2	13376236	13380603	+	4368	11063
random2292	HD2_scaffold_2	21265907	21271255	+	5349	11674
random2293	HD2_scaffold_5	1769556	1779569	+	10014	24503
random2294	HD2_scaffold_10	1265769	1269476	+	3708	9209
random2295	HD2_scaffold_5	982929	987542	+	4614	11985
random2296	HD2_scaffold_2	17737244	17740953	+	3710	9626
random2297	HD2_scaffold_5	2556532	2561549	+	5018	13251
random2298	HD2_scaffold_7	6906222	6909885	+	3664	8921
random2299	HD2_scaffold_10	238575	242312	+	3738	11499
random2300	HD2_scaffold_12	2214896	2220682	+	5787	13688
random2301	HD2_scaffold_7	13954051	13959315	+	5265	12354
random2302	HD2_scaffold_8	9557221	9561329	+	4109	9494
random2303	HD2_scaffold_3	7534834	7538992	+	4159	10533
random2304	HD2_scaffold_1	419904	424081	+	4178	10748
random2305	HD2_scaffold_10	10545868	10548876	+	3009	7028
random2306	HD2_scaffold_95	24378	29208	+	4831	10926
random2307	HD2_scaffold_1	17415172	17419335	+	4164	9860
random2308	HD2_scaffold_11	6263190	6272862	+	9673	21805
random2309	HD2_scaffold_2	38755	43194	+	4440	10435
random2310	HD2_scaffold_1	15148064	15156016	+	7953	20004
random2311	HD2_scaffold_11	4212091	4214141	+	2051	5434
random2312	HD2_scaffold_8	85986	90199	+	4214	9685
random2313	HD2_scaffold_5	5840854	5846610	+	5757	13716
random2314	HD2_scaffold_3	17622211	17625704	+	3494	10678
random2315	HD2_scaffold_2	16029921	16047812	+	17892	44231
random2316	HD2_scaffold_2	4171202	4185972	+	14771	34605
random2317	HD2_scaffold_5	7900485	7904603	+	4119	10368
random2318	HD2_scaffold_5	13040975	13044976	+	4002	12016
random2319	HD2_scaffold_1	13943963	13948033	+	4071	10240
random2320	HD2_scaffold_10	5823689	5837401	+	13713	32736
random2321	HD2_scaffold_5	9685544	9690046	+	4503	12044
random2322	HD2_scaffold_3	5226658	5234723	+	8066	20098
random2323	HD2_scaffold_5	11795224	11809160	+	13937	32892
random2324	HD2_scaffold_10	10589888	10600348	+	10461	24354
random2325	HD2_scaffold_2	10328153	10329689	+	1537	3807
random2326	HD2_scaffold_11	6308368	6315231	+	6864	16954
random2327	HD2_scaffold_1	20318749	20326104	+	7356	17615
random2328	HD2_scaffold_6	2377061	2387386	+	10326	26187
random2329	HD2_scaffold_4	10772094	10779823	+	7730	18609
random2330	HD2_scaffold_2	4078956	4084874	+	5919	14323
random2331	HD2_scaffold_4	8439948	8444643	+	4696	11714
random2332	HD2_scaffold_5	6054484	6058605	+	4122	10052
random2333	HD2_scaffold_3	9358918	9362279	+	3362	7654
random2334	HD2_scaffold_10	7177479	7181935	+	4457	10856
random2335	HD2_scaffold_10	6523002	6527175	+	4174	10639
random2336	HD2_scaffold_2	15160307	15166813	+	6507	15710
random2337	HD2_scaffold_6	8969976	8979165	+	9190	22881
random2338	HD2_scaffold_7	2841232	2848935	+	7704	19151
random2339	HD2_scaffold_2	18047318	18053219	+	5902	15273
random2340	HD2_scaffold_3	19943460	19947815	+	4356	9822
random2341	HD2_scaffold_2	4583077	4587773	+	4697	9214
random2342	HD2_scaffold_1	12331745	12335579	+	3835	9259
random2343	HD2_scaffold_1	16216551	16221537	+	4987	11175
random2344	HD2_scaffold_6	5336812	5342007	+	5196	12633
random2345	HD2_scaffold_13	5317	13232	+	7916	53806
random2346	HD2_scaffold_4	15100913	15104069	+	3157	7132
random2347	HD2_scaffold_2	3285250	3289617	+	4368	10185
random2348	HD2_scaffold_3	373507	378855	+	5349	13444
random2349	HD2_scaffold_139	12974	22987	+	10014	10281
random2350	HD2_scaffold_1	19024366	19028073	+	3708	9196
random2351	HD2_scaffold_10	5474078	5478691	+	4614	16969
random2352	HD2_scaffold_9	3596432	3600141	+	3710	9316
random2353	HD2_scaffold_2	10716972	10721989	+	5018	10835
random2354	HD2_scaffold_7	6941859	6945522	+	3664	9091
random2355	HD2_scaffold_7	4725644	4729381	+	3738	9516
random2356	HD2_scaffold_10	1391405	1397191	+	5787	13952
random2357	HD2_scaffold_8	6927488	6932752	+	5265	12331
random2358	HD2_scaffold_1	16605617	16609725	+	4109	10170
random2359	HD2_scaffold_6	683305	687463	+	4159	8796
random2360	HD2_scaffold_4	6753019	6757196	+	4178	10153
random2361	HD2_scaffold_9	8455791	8458799	+	3009	7906
random2362	HD2_scaffold_9	8366140	8370970	+	4831	11894
random2363	HD2_scaffold_1	8880845	8885008	+	4164	11146
random2364	HD2_scaffold_3	16314065	16323737	+	9673	23529
random2365	HD2_scaffold_8	9478232	9482671	+	4440	10992
random2366	HD2_scaffold_4	4250852	4258804	+	7953	18558
random2367	HD2_scaffold_9	5563963	5566013	+	2051	6096
random2368	HD2_scaffold_2	9173172	9177385	+	4214	10388
random2369	HD2_scaffold_12	5444850	5450606	+	5757	10680
random2370	HD2_scaffold_7	10973932	10977425	+	3494	8919
random2371	HD2_scaffold_11	5117365	5135256	+	17892	34103
random2372	HD2_scaffold_4	1240982	1255752	+	14771	33495
random2373	HD2_scaffold_58	19904	24022	+	4119	12900
random2374	HD2_scaffold_5	10541583	10545584	+	4002	10741
random2375	HD2_scaffold_1	1745789	1749859	+	4071	6710
random2376	HD2_scaffold_1	20990755	21004467	+	13713	28253
random2377	HD2_scaffold_3	16388295	16392797	+	4503	11402
random2378	HD2_scaffold_3	12268275	12276340	+	8066	19639
random2379	HD2_scaffold_2	25628	39564	+	13937	33909
random2380	HD2_scaffold_4	900810	911270	+	10461	24006
random2381	HD2_scaffold_4	11198929	11200465	+	1537	4210
random2382	HD2_scaffold_6	13045866	13052729	+	6864	17607
random2383	HD2_scaffold_11	3634938	3642293	+	7356	17668
random2384	HD2_scaffold_9	9364650	9374975	+	10326	23626
random2385	HD2_scaffold_3	12532588	12540317	+	7730	19252
random2386	HD2_scaffold_1	12118709	12124627	+	5919	14291
random2387	HD2_scaffold_11	1212386	1217081	+	4696	11643
random2388	HD2_scaffold_7	11086526	11090647	+	4122	10086
random2389	HD2_scaffold_4	5672667	5676028	+	3362	8294
random2390	HD2_scaffold_2	6724203	6728659	+	4457	10470
random2391	HD2_scaffold_5	14605681	14609854	+	4174	9972
random2392	HD2_scaffold_6	4508597	4515103	+	6507	15424
random2393	HD2_scaffold_11	5972717	5981906	+	9190	20687
random2394	HD2_scaffold_8	8411147	8418850	+	7704	15498
random2395	HD2_scaffold_1	23161099	23167000	+	5902	13697
random2396	HD2_scaffold_11	6854554	6858909	+	4356	9713
random2397	HD2_scaffold_6	5343252	5347948	+	4697	11807
random2398	HD2_scaffold_5	5365641	5369475	+	3835	9632
random2399	HD2_scaffold_3	17170964	17175950	+	4987	11339
random2400	HD2_scaffold_9	1957753	1962948	+	5196	12726
random2401	HD2_scaffold_5	8609558	8617473	+	7916	18511
random2402	HD2_scaffold_7	13092465	13095621	+	3157	7915
random2403	HD2_scaffold_7	2374456	2378823	+	4368	10372
random2404	HD2_scaffold_8	4236124	4241472	+	5349	13359
random2405	HD2_scaffold_9	6483465	6493478	+	10014	23483
random2406	HD2_scaffold_16	105314	109021	+	3708	21351
