# Program:featureCounts v2.0.1; Command:"featureCounts" "../U16_4.bam" "-a" "Hd2_EVErep.randoms.gff" "-o" "U16_4.Hd2_EVErep.randoms.counts.txt" "-t" "random loci" "-g" "locus" "-C" "-p" "-s" "0" "-O" "-T" "12" 
Geneid	Chr	Start	End	Strand	Length	../U16_4.bam
random1818	HD2_scaffold_4	11942708	11950773	+	8066	1596
random1819	HD2_scaffold_11	2763395	2777331	+	13937	2273
random1820	HD2_scaffold_2	20115212	20125672	+	10461	2348
random1821	HD2_scaffold_6	376799	378335	+	1537	281
random1822	HD2_scaffold_3	5505029	5511892	+	6864	1273
random1823	HD2_scaffold_2	17956654	17964009	+	7356	1303
random1824	HD2_scaffold_1	19056531	19066856	+	10326	2140
random1825	HD2_scaffold_8	4063546	4071275	+	7730	1607
random1826	HD2_scaffold_4	11480393	11486311	+	5919	1142
random1827	HD2_scaffold_6	3613268	3617963	+	4696	936
random1828	HD2_scaffold_5	6597378	6601499	+	4122	923
random1829	HD2_scaffold_6	9530329	9533690	+	3362	858
random1830	HD2_scaffold_3	19976552	19981008	+	4457	575
random1831	HD2_scaffold_3	20577427	20581600	+	4174	759
random1832	HD2_scaffold_1	24181411	24187917	+	6507	1283
random1833	HD2_scaffold_2	19155390	19164579	+	9190	2097
random1834	HD2_scaffold_7	1120109	1127812	+	7704	1329
random1835	HD2_scaffold_3	12332458	12338359	+	5902	1373
random1836	HD2_scaffold_7	1824714	1829069	+	4356	753
random1837	HD2_scaffold_6	6207096	6211792	+	4697	978
random1838	HD2_scaffold_11	2295889	2299723	+	3835	816
random1839	HD2_scaffold_11	3010947	3015933	+	4987	1011
random1840	HD2_scaffold_12	4002478	4007673	+	5196	901
random1841	HD2_scaffold_1	23423642	23431557	+	7916	1531
random1842	HD2_scaffold_9	11404071	11407227	+	3157	464
random1843	HD2_scaffold_10	11518671	11523038	+	4368	476
random1844	HD2_scaffold_7	7560833	7566181	+	5349	1078
random1845	HD2_scaffold_3	11417521	11427534	+	10014	1534
random1846	HD2_scaffold_2	6895744	6899451	+	3708	868
random1847	HD2_scaffold_9	8253383	8257996	+	4614	810
random1848	HD2_scaffold_5	13044387	13048096	+	3710	874
random1849	HD2_scaffold_3	16496768	16501785	+	5018	1017
random1850	HD2_scaffold_8	6303620	6307283	+	3664	722
random1851	HD2_scaffold_4	14763563	14767300	+	3738	508
random1852	HD2_scaffold_1	20784771	20790557	+	5787	1040
random1853	HD2_scaffold_3	18082532	18087796	+	5265	1092
random1854	HD2_scaffold_1	17755521	17759629	+	4109	800
random1855	HD2_scaffold_1	6577254	6581412	+	4159	848
random1856	HD2_scaffold_1	12807804	12811981	+	4178	868
random1857	HD2_scaffold_9	871552	874560	+	3009	533
random1858	HD2_scaffold_1	15348569	15353399	+	4831	922
random1859	HD2_scaffold_4	13705936	13710099	+	4164	841
random1860	HD2_scaffold_5	11209593	11219265	+	9673	2056
random1861	HD2_scaffold_1	191197	195636	+	4440	665
random1862	HD2_scaffold_5	11909431	11917383	+	7953	1466
random1863	HD2_scaffold_12	4950030	4952080	+	2051	444
random1864	HD2_scaffold_1	9436108	9440321	+	4214	724
random1865	HD2_scaffold_1	15260155	15265911	+	5757	1053
random1866	HD2_scaffold_12	1924667	1928160	+	3494	747
random1867	HD2_scaffold_5	11331125	11349016	+	17892	3799
random1868	HD2_scaffold_2	22228625	22243395	+	14771	2962
random1869	HD2_scaffold_10	2735951	2740069	+	4119	1030
random1870	HD2_scaffold_2	9594471	9598472	+	4002	702
random1871	HD2_scaffold_10	8112121	8116191	+	4071	810
random1872	HD2_scaffold_5	7868615	7882327	+	13713	2952
random1873	HD2_scaffold_3	3067246	3071748	+	4503	943
random1874	HD2_scaffold_6	5586728	5594793	+	8066	1690
random1875	HD2_scaffold_10	6792376	6806312	+	13937	2954
random1876	HD2_scaffold_9	8667903	8678363	+	10461	1759
random1877	HD2_scaffold_10	4649929	4651465	+	1537	370
random1878	HD2_scaffold_3	9796859	9803722	+	6864	1321
random1879	HD2_scaffold_87	11769	19124	+	7356	750
random1880	HD2_scaffold_10	4240761	4251086	+	10326	1992
random1881	HD2_scaffold_9	3179366	3187095	+	7730	1489
random1882	HD2_scaffold_2	18131073	18136991	+	5919	1318
random1883	HD2_scaffold_11	6927546	6932241	+	4696	827
random1884	HD2_scaffold_11	3525345	3529466	+	4122	899
random1885	HD2_scaffold_4	13599133	13602494	+	3362	719
random1886	HD2_scaffold_1	26705072	26709528	+	4457	9
random1887	HD2_scaffold_4	13930418	13934591	+	4174	869
random1888	HD2_scaffold_3	10669458	10675964	+	6507	1411
random1889	HD2_scaffold_3	16286386	16295575	+	9190	1757
random1890	HD2_scaffold_6	1121661	1129364	+	7704	1428
random1891	HD2_scaffold_3	6205275	6211176	+	5902	1084
random1892	HD2_scaffold_6	10254614	10258969	+	4356	981
random1893	HD2_scaffold_5	14069427	14074123	+	4697	810
random1894	HD2_scaffold_5	6315429	6319263	+	3835	726
random1895	HD2_scaffold_206	10939	15925	+	4987	1267
random1896	HD2_scaffold_10	5351878	5357073	+	5196	966
random1897	HD2_scaffold_9	9634075	9641990	+	7916	1084
random1898	HD2_scaffold_10	6407722	6410878	+	3157	670
random1899	HD2_scaffold_7	5692580	5696947	+	4368	942
random1900	HD2_scaffold_5	7146641	7151989	+	5349	1212
random1901	HD2_scaffold_4	14027775	14037788	+	10014	1946
random1902	HD2_scaffold_4	500719	504426	+	3708	740
random1903	HD2_scaffold_5	12789366	12793979	+	4614	1011
random1904	HD2_scaffold_4	12275619	12279328	+	3710	729
random1905	HD2_scaffold_6	8060574	8065591	+	5018	1412
random1906	HD2_scaffold_6	10236640	10240303	+	3664	830
random1907	HD2_scaffold_4	8253645	8257382	+	3738	749
random1908	HD2_scaffold_7	1397084	1402870	+	5787	933
random1909	HD2_scaffold_2	3085701	3090965	+	5265	1152
random1910	HD2_scaffold_7	13437778	13441886	+	4109	894
random1911	HD2_scaffold_1	6767564	6771722	+	4159	869
random1912	HD2_scaffold_7	4191400	4195577	+	4178	840
random1913	HD2_scaffold_4	11461737	11464745	+	3009	717
random1914	HD2_scaffold_2	4824777	4829607	+	4831	784
random1915	HD2_scaffold_9	2080129	2084292	+	4164	946
random1916	HD2_scaffold_2	103947	113619	+	9673	2151
random1917	HD2_scaffold_1	27898290	27902729	+	4440	1007
random1918	HD2_scaffold_8	7169993	7177945	+	7953	1305
random1919	HD2_scaffold_9	3612355	3614405	+	2051	416
random1920	HD2_scaffold_9	313246	317459	+	4214	918
random1921	HD2_scaffold_4	8381564	8387320	+	5757	1110
random1922	HD2_scaffold_2	19083510	19087003	+	3494	889
random1923	HD2_scaffold_1	7892083	7909974	+	17892	3357
random1924	HD2_scaffold_1	28668875	28683645	+	14771	3034
random1925	HD2_scaffold_9	11602662	11606780	+	4119	731
random1926	HD2_scaffold_6	1914964	1918965	+	4002	614
random1927	HD2_scaffold_3	16217144	16221214	+	4071	820
random1928	HD2_scaffold_6	1857395	1871107	+	13713	2466
random1929	HD2_scaffold_9	11598419	11602921	+	4503	922
random1930	HD2_scaffold_2	19215789	19223854	+	8066	1395
random1931	HD2_scaffold_12	1765813	1779749	+	13937	2239
random1932	HD2_scaffold_3	7933078	7943538	+	10461	2084
random1933	HD2_scaffold_3	1020023	1021559	+	1537	308
random1934	HD2_scaffold_6	2202109	2208972	+	6864	954
random1935	HD2_scaffold_6	14228257	14235612	+	7356	1425
random1936	HD2_scaffold_9	2089196	2099521	+	10326	2105
random1937	HD2_scaffold_1	6810795	6818524	+	7730	1581
random1938	HD2_scaffold_2	18991541	18997459	+	5919	1323
random1939	HD2_scaffold_6	9560283	9564978	+	4696	958
random1940	HD2_scaffold_1	10168377	10172498	+	4122	830
random1941	HD2_scaffold_2	14586975	14590336	+	3362	840
random1942	HD2_scaffold_8	1763770	1768226	+	4457	958
random1943	HD2_scaffold_5	5421157	5425330	+	4174	813
random1944	HD2_scaffold_10	11086797	11093303	+	6507	1114
random1945	HD2_scaffold_9	1662924	1672113	+	9190	1970
random1946	HD2_scaffold_4	13181266	13188969	+	7704	1298
random1947	HD2_scaffold_10	60641	66542	+	5902	2584
random1948	HD2_scaffold_11	2883396	2887751	+	4356	813
random1949	HD2_scaffold_10	4390980	4395676	+	4697	878
random1950	HD2_scaffold_12	6084610	6088444	+	3835	662
random1951	HD2_scaffold_1	18084160	18089146	+	4987	877
random1952	HD2_scaffold_4	14771375	14776570	+	5196	771
random1953	HD2_scaffold_7	1428712	1436627	+	7916	1012
random1954	HD2_scaffold_1	11986833	11989989	+	3157	651
random1955	HD2_scaffold_8	4176634	4181001	+	4368	920
random1956	HD2_scaffold_7	10168143	10173491	+	5349	1132
random1957	HD2_scaffold_227	7485	17498	+	10014	4172
random1958	HD2_scaffold_9	8658994	8662701	+	3708	761
random1959	HD2_scaffold_5	9359388	9364001	+	4614	1039
random1960	HD2_scaffold_2	6861891	6865600	+	3710	819
random1961	HD2_scaffold_10	11534163	11539180	+	5018	436
random1962	HD2_scaffold_2	2843192	2846855	+	3664	675
random1963	HD2_scaffold_3	6571979	6575716	+	3738	839
random1964	HD2_scaffold_1	9242991	9248777	+	5787	1187
random1965	HD2_scaffold_3	15549222	15554486	+	5265	1459
random1966	HD2_scaffold_10	8172512	8176620	+	4109	975
random1967	HD2_scaffold_1	19986486	19990644	+	4159	1064
random1968	HD2_scaffold_5	13468114	13472291	+	4178	859
random1969	HD2_scaffold_1	3288778	3291786	+	3009	637
random1970	HD2_scaffold_2	729828	734658	+	4831	1077
random1971	HD2_scaffold_2	7505726	7509889	+	4164	979
random1972	HD2_scaffold_7	11950356	11960028	+	9673	1747
random1973	HD2_scaffold_10	9499759	9504198	+	4440	1016
random1974	HD2_scaffold_8	11153773	11161725	+	7953	1407
random1975	HD2_scaffold_2	2931015	2933065	+	2051	382
random1976	HD2_scaffold_11	4294354	4298567	+	4214	586
random1977	HD2_scaffold_3	11688599	11694355	+	5757	944
random1978	HD2_scaffold_6	5770495	5773988	+	3494	842
random1979	HD2_scaffold_6	4576718	4594609	+	17892	3843
random1980	HD2_scaffold_8	10020294	10035064	+	14771	2653
random1981	HD2_scaffold_3	3164500	3168618	+	4119	959
random1982	HD2_scaffold_2	9263595	9267596	+	4002	826
random1983	HD2_scaffold_10	8482469	8486539	+	4071	855
random1984	HD2_scaffold_4	8525992	8539704	+	13713	2911
random1985	HD2_scaffold_10	3392253	3396755	+	4503	929
random1986	HD2_scaffold_4	3230911	3238976	+	8066	1684
random1987	HD2_scaffold_1	17512242	17526178	+	13937	2795
random1988	HD2_scaffold_10	11695152	11705612	+	10461	1724
random1989	HD2_scaffold_9	5437833	5439369	+	1537	300
random1990	HD2_scaffold_3	1367556	1374419	+	6864	1465
random1991	HD2_scaffold_210	11343	18698	+	7356	343
random1992	HD2_scaffold_1	24348336	24358661	+	10326	2071
random1993	HD2_scaffold_7	11809092	11816821	+	7730	1619
random1994	HD2_scaffold_4	3823655	3829573	+	5919	1239
random1995	HD2_scaffold_8	7658408	7663103	+	4696	921
random1996	HD2_scaffold_9	692404	696525	+	4122	728
random1997	HD2_scaffold_3	15953593	15956954	+	3362	838
random1998	HD2_scaffold_3	13752955	13757411	+	4457	923
random1999	HD2_scaffold_6	11512987	11517160	+	4174	740
random2000	HD2_scaffold_2	523293	529799	+	6507	1202
random2001	HD2_scaffold_6	12442133	12451322	+	9190	1884
random2002	HD2_scaffold_10	10894255	10901958	+	7704	1618
random2003	HD2_scaffold_1	20751702	20757603	+	5902	1164
random2004	HD2_scaffold_4	732959	737314	+	4356	811
random2005	HD2_scaffold_5	13165964	13170660	+	4697	898
random2006	HD2_scaffold_5	11257287	11261121	+	3835	703
random2007	HD2_scaffold_11	6963034	6968020	+	4987	1012
random2008	HD2_scaffold_3	2706950	2712145	+	5196	1116
random2009	HD2_scaffold_5	4550450	4558365	+	7916	1563
random2010	HD2_scaffold_8	2585195	2588351	+	3157	694
random2011	HD2_scaffold_6	743229	747596	+	4368	746
random2012	HD2_scaffold_6	561114	566462	+	5349	1012
random2013	HD2_scaffold_12	1315854	1325867	+	10014	1576
random2014	HD2_scaffold_4	15428681	15432388	+	3708	580
random2015	HD2_scaffold_4	4868610	4873223	+	4614	1005
random2016	HD2_scaffold_6	1821956	1825665	+	3710	541
random2017	HD2_scaffold_9	803496	808513	+	5018	900
random2018	HD2_scaffold_10	7269443	7273106	+	3664	756
random2019	HD2_scaffold_9	9227956	9231693	+	3738	778
random2020	HD2_scaffold_133	22416	28202	+	5787	1857
random2021	HD2_scaffold_8	10664160	10669424	+	5265	1064
random2022	HD2_scaffold_1	12393758	12397866	+	4109	836
random2023	HD2_scaffold_3	9580590	9584748	+	4159	898
random2024	HD2_scaffold_1	26710194	26714371	+	4178	29
random2025	HD2_scaffold_7	14055096	14058104	+	3009	581
random2026	HD2_scaffold_1	23555603	23560433	+	4831	1008
random2027	HD2_scaffold_13	95887	100050	+	4164	3344
random2028	HD2_scaffold_8	11811555	11821227	+	9673	2077
random2029	HD2_scaffold_5	12113272	12117711	+	4440	995
random2030	HD2_scaffold_3	17767403	17775355	+	7953	1422
random2031	HD2_scaffold_2	21637560	21639610	+	2051	380
random2032	HD2_scaffold_9	3467451	3471664	+	4214	847
random2033	HD2_scaffold_1	1380455	1386211	+	5757	530
random2034	HD2_scaffold_2	12988828	12992321	+	3494	790
random2035	HD2_scaffold_2	12600368	12618259	+	17892	3826
random2036	HD2_scaffold_2	19575218	19589988	+	14771	3558
random2037	HD2_scaffold_4	9731823	9735941	+	4119	774
random2038	HD2_scaffold_7	1904621	1908622	+	4002	823
random2039	HD2_scaffold_191	2003	6073	+	4071	500
random2040	HD2_scaffold_3	13183345	13197057	+	13713	2888
random2041	HD2_scaffold_8	3874029	3878531	+	4503	943
random2042	HD2_scaffold_1	14520522	14528587	+	8066	1609
random2043	HD2_scaffold_11	4654904	4668840	+	13937	2149
random2044	HD2_scaffold_2	12552428	12562888	+	10461	2363
random2045	HD2_scaffold_6	3589657	3591193	+	1537	241
random2046	HD2_scaffold_3	17689128	17695991	+	6864	1437
random2047	HD2_scaffold_3	8901981	8909336	+	7356	1685
random2048	HD2_scaffold_8	10838453	10848778	+	10326	1545
random2049	HD2_scaffold_8	4895222	4902951	+	7730	1619
random2050	HD2_scaffold_4	15058465	15064383	+	5919	810
random2051	HD2_scaffold_3	3285767	3290462	+	4696	1091
random2052	HD2_scaffold_8	8859187	8863308	+	4122	793
random2053	HD2_scaffold_5	478858	482219	+	3362	697
random2054	HD2_scaffold_1	6370909	6375365	+	4457	858
random2055	HD2_scaffold_4	15059380	15063553	+	4174	622
random2056	HD2_scaffold_7	5901260	5907766	+	6507	1238
random2057	HD2_scaffold_4	4650178	4659367	+	9190	1757
random2058	HD2_scaffold_2	8332696	8340399	+	7704	1581
random2059	HD2_scaffold_10	10696437	10702338	+	5902	1047
random2060	HD2_scaffold_2	8181095	8185450	+	4356	859
random2061	HD2_scaffold_1	11484342	11489038	+	4697	844
random2062	HD2_scaffold_1	3663073	3666907	+	3835	669
random2063	HD2_scaffold_12	6519183	6524169	+	4987	1063
random2064	HD2_scaffold_10	1151390	1156585	+	5196	774
random2065	HD2_scaffold_4	13842956	13850871	+	7916	1506
random2066	HD2_scaffold_1	1450811	1453967	+	3157	615
random2067	HD2_scaffold_6	5722654	5727021	+	4368	910
random2068	HD2_scaffold_12	255250	260598	+	5349	1083
random2069	HD2_scaffold_7	1508093	1518106	+	10014	1834
random2070	HD2_scaffold_9	5178798	5182505	+	3708	862
random2071	HD2_scaffold_4	4050790	4055403	+	4614	1088
random2072	HD2_scaffold_6	5888025	5891734	+	3710	800
random2073	HD2_scaffold_4	4690693	4695710	+	5018	1173
random2074	HD2_scaffold_2	1725670	1729333	+	3664	243
random2075	HD2_scaffold_1	12398275	12402012	+	3738	855
random2076	HD2_scaffold_5	3853410	3859196	+	5787	1326
random2077	HD2_scaffold_8	5754621	5759885	+	5265	1142
random2078	HD2_scaffold_6	14365035	14369143	+	4109	799
random2079	HD2_scaffold_4	9907133	9911291	+	4159	868
random2080	HD2_scaffold_1	15182095	15186272	+	4178	829
random2081	HD2_scaffold_9	7877117	7880125	+	3009	602
random2082	HD2_scaffold_4	358268	363098	+	4831	897
random2083	HD2_scaffold_11	5222732	5226895	+	4164	636
random2084	HD2_scaffold_2	19524837	19534509	+	9673	1796
random2085	HD2_scaffold_4	8073231	8077670	+	4440	1083
random2086	HD2_scaffold_7	1819759	1827711	+	7953	1266
random2087	HD2_scaffold_7	2764730	2766780	+	2051	505
random2088	HD2_scaffold_2	12879749	12883962	+	4214	936
random2089	HD2_scaffold_4	15439297	15445053	+	5757	643
random2090	HD2_scaffold_8	7625438	7628931	+	3494	832
random2091	HD2_scaffold_5	3918707	3936598	+	17892	3226
random2092	HD2_scaffold_6	6867566	6882336	+	14771	2950
random2093	HD2_scaffold_7	13939526	13943644	+	4119	696
random2094	HD2_scaffold_7	2425929	2429930	+	4002	735
random2095	HD2_scaffold_3	13002891	13006961	+	4071	761
random2096	HD2_scaffold_4	11159465	11173177	+	13713	2719
random2097	HD2_scaffold_1	1704165	1708667	+	4503	895
random2098	HD2_scaffold_2	17067343	17075408	+	8066	1850
random2099	HD2_scaffold_7	12453471	12467407	+	13937	4368
random2100	HD2_scaffold_6	788811	799271	+	10461	1773
random2101	HD2_scaffold_1	9919145	9920681	+	1537	313
random2102	HD2_scaffold_1	5421343	5428206	+	6864	1357
random2103	HD2_scaffold_7	10388935	10396290	+	7356	1494
random2104	HD2_scaffold_2	19866325	19876650	+	10326	2059
random2105	HD2_scaffold_2	20459698	20467427	+	7730	1637
random2106	HD2_scaffold_1	16749165	16755083	+	5919	1141
random2107	HD2_scaffold_7	2257282	2261977	+	4696	956
random2108	HD2_scaffold_8	10547952	10552073	+	4122	665
random2109	HD2_scaffold_7	3049367	3052728	+	3362	746
random2110	HD2_scaffold_1	8235136	8239592	+	4457	897
random2111	HD2_scaffold_4	10976421	10980594	+	4174	843
random2112	HD2_scaffold_8	7388999	7395505	+	6507	909
random2113	HD2_scaffold_1	5390499	5399688	+	9190	1888
random2114	HD2_scaffold_2	22490386	22498089	+	7704	1575
random2115	HD2_scaffold_1	22380195	22386096	+	5902	1215
random2116	HD2_scaffold_2	10832617	10836972	+	4356	939
random2117	HD2_scaffold_9	7593095	7597791	+	4697	896
random2118	HD2_scaffold_1	22573374	22577208	+	3835	705
random2119	HD2_scaffold_2	1371894	1376880	+	4987	845
random2120	HD2_scaffold_9	8001374	8006569	+	5196	1094
random2121	HD2_scaffold_4	13291521	13299436	+	7916	1212
random2122	HD2_scaffold_9	10514888	10518044	+	3157	561
random2123	HD2_scaffold_4	7642170	7646537	+	4368	923
random2124	HD2_scaffold_5	452319	457667	+	5349	1161
random2125	HD2_scaffold_1	21331462	21341475	+	10014	1901
random2126	HD2_scaffold_2	10649517	10653224	+	3708	667
random2127	HD2_scaffold_3	15860178	15864791	+	4614	1014
random2128	HD2_scaffold_7	8480214	8483923	+	3710	862
random2129	HD2_scaffold_4	15309962	15314979	+	5018	810
random2130	HD2_scaffold_7	1040807	1044470	+	3664	607
random2131	HD2_scaffold_11	4535548	4539285	+	3738	629
random2132	HD2_scaffold_2	5402264	5408050	+	5787	1173
random2133	HD2_scaffold_2	7670757	7676021	+	5265	1063
random2134	HD2_scaffold_9	4411781	4415889	+	4109	842
random2135	HD2_scaffold_11	4417565	4421723	+	4159	936
random2136	HD2_scaffold_3	13502048	13506225	+	4178	973
random2137	HD2_scaffold_31	21131	24139	+	3009	5619
random2138	HD2_scaffold_3	9664824	9669654	+	4831	913
random2139	HD2_scaffold_5	9741125	9745288	+	4164	960
random2140	HD2_scaffold_2	15682235	15691907	+	9673	2019
random2141	HD2_scaffold_6	2486583	2491022	+	4440	748
random2142	HD2_scaffold_3	9916468	9924420	+	7953	1439
random2143	HD2_scaffold_8	831540	833590	+	2051	524
random2144	HD2_scaffold_171	18564	22777	+	4214	1072
random2145	HD2_scaffold_9	765100	770856	+	5757	1120
random2146	HD2_scaffold_7	2235319	2238812	+	3494	511
random2147	HD2_scaffold_3	4825519	4843410	+	17892	3049
random2148	HD2_scaffold_3	15671633	15686403	+	14771	3376
random2149	HD2_scaffold_3	6185953	6190071	+	4119	918
random2150	HD2_scaffold_6	4424931	4428932	+	4002	879
random2151	HD2_scaffold_3	12277604	12281674	+	4071	873
random2152	HD2_scaffold_2	10744748	10758460	+	13713	3012
random2153	HD2_scaffold_6	4095247	4099749	+	4503	924
random2154	HD2_scaffold_4	13590739	13598804	+	8066	1672
random2155	HD2_scaffold_8	4299404	4313340	+	13937	2833
random2156	HD2_scaffold_4	7347046	7357506	+	10461	2076
random2157	HD2_scaffold_4	14657285	14658821	+	1537	229
random2158	HD2_scaffold_308	6365	13228	+	6864	19912
random2159	HD2_scaffold_1	1713310	1720665	+	7356	1030
random2160	HD2_scaffold_10	2398397	2408722	+	10326	2068
random2161	HD2_scaffold_1	1876058	1883787	+	7730	661
random2162	HD2_scaffold_12	4519042	4524960	+	5919	996
random2163	HD2_scaffold_4	13838848	13843543	+	4696	977
random2164	HD2_scaffold_8	3987237	3991358	+	4122	882
random2165	HD2_scaffold_3	15633760	15637121	+	3362	698
random2166	HD2_scaffold_8	11507718	11512174	+	4457	967
random2167	HD2_scaffold_4	12927668	12931841	+	4174	985
random2168	HD2_scaffold_9	1916426	1922932	+	6507	1430
random2169	HD2_scaffold_7	9782305	9791494	+	9190	2122
random2170	HD2_scaffold_8	2235053	2242756	+	7704	1442
random2171	HD2_scaffold_6	11641279	11647180	+	5902	1078
random2172	HD2_scaffold_1	1377136	1381491	+	4356	804
random2173	HD2_scaffold_2	19766148	19770844	+	4697	1051
random2174	HD2_scaffold_2	101602	105436	+	3835	761
random2175	HD2_scaffold_1	22376368	22381354	+	4987	933
random2176	HD2_scaffold_10	11697626	11702821	+	5196	850
random2177	HD2_scaffold_2	7140652	7148567	+	7916	1761
random2178	HD2_scaffold_3	14633094	14636250	+	3157	688
random2179	HD2_scaffold_10	8957346	8961713	+	4368	880
random2180	HD2_scaffold_7	1853000	1858348	+	5349	859
random2181	HD2_scaffold_4	13557187	13567200	+	10014	2093
random2182	HD2_scaffold_2	6567859	6571566	+	3708	875
random2183	HD2_scaffold_1	3049230	3053843	+	4614	1549
random2184	HD2_scaffold_9	5782134	5785843	+	3710	737
random2185	HD2_scaffold_2	6219851	6224868	+	5018	964
random2186	HD2_scaffold_9	6525140	6528803	+	3664	759
random2187	HD2_scaffold_3	5515033	5518770	+	3738	796
random2188	HD2_scaffold_3	9807279	9813065	+	5787	1075
random2189	HD2_scaffold_5	10630116	10635380	+	5265	1001
random2190	HD2_scaffold_1	279416	283524	+	4109	801
random2191	HD2_scaffold_6	4970501	4974659	+	4159	855
