# Program:featureCounts v2.0.1; Command:"featureCounts" "../St3.bam" "-a" "Hd2_EVErep.randoms.gff" "-o" "St3.Hd2_EVErep.randoms.counts.txt" "-t" "random loci" "-g" "locus" "-C" "-p" "-s" "0" "-O" "-T" "12" 
Geneid	Chr	Start	End	Strand	Length	../St3.bam
random2005	HD2_scaffold_5	13165964	13170660	+	4697	4692
random2006	HD2_scaffold_5	11257287	11261121	+	3835	3802
random2007	HD2_scaffold_11	6963034	6968020	+	4987	4366
random2008	HD2_scaffold_3	2706950	2712145	+	5196	4934
random2009	HD2_scaffold_5	4550450	4558365	+	7916	7194
random2010	HD2_scaffold_8	2585195	2588351	+	3157	3385
random2011	HD2_scaffold_6	743229	747596	+	4368	12329
random2012	HD2_scaffold_6	561114	566462	+	5349	4946
random2013	HD2_scaffold_12	1315854	1325867	+	10014	7858
random2014	HD2_scaffold_4	15428681	15432388	+	3708	2939
random2015	HD2_scaffold_4	4868610	4873223	+	4614	4712
random2016	HD2_scaffold_6	1821956	1825665	+	3710	2881
random2017	HD2_scaffold_9	803496	808513	+	5018	4675
random2018	HD2_scaffold_10	7269443	7273106	+	3664	3757
random2019	HD2_scaffold_9	9227956	9231693	+	3738	3465
random2020	HD2_scaffold_133	22416	28202	+	5787	9073
random2021	HD2_scaffold_8	10664160	10669424	+	5265	5003
random2022	HD2_scaffold_1	12393758	12397866	+	4109	3878
random2023	HD2_scaffold_3	9580590	9584748	+	4159	4216
random2024	HD2_scaffold_1	26710194	26714371	+	4178	1136
random2025	HD2_scaffold_7	14055096	14058104	+	3009	2392
random2026	HD2_scaffold_1	23555603	23560433	+	4831	4896
random2027	HD2_scaffold_13	95887	100050	+	4164	17598
random2028	HD2_scaffold_8	11811555	11821227	+	9673	8946
random2029	HD2_scaffold_5	12113272	12117711	+	4440	4508
random2030	HD2_scaffold_3	17767403	17775355	+	7953	7629
random2031	HD2_scaffold_2	21637560	21639610	+	2051	2119
random2032	HD2_scaffold_9	3467451	3471664	+	4214	4080
random2033	HD2_scaffold_1	1380455	1386211	+	5757	2777
random2034	HD2_scaffold_2	12988828	12992321	+	3494	3662
random2035	HD2_scaffold_2	12600368	12618259	+	17892	17720
random2036	HD2_scaffold_2	19575218	19589988	+	14771	16172
random2037	HD2_scaffold_4	9731823	9735941	+	4119	4032
random2038	HD2_scaffold_7	1904621	1908622	+	4002	3652
random2039	HD2_scaffold_191	2003	6073	+	4071	2207
random2040	HD2_scaffold_3	13183345	13197057	+	13713	12686
random2041	HD2_scaffold_8	3874029	3878531	+	4503	4356
random2042	HD2_scaffold_1	14520522	14528587	+	8066	7342
random2043	HD2_scaffold_11	4654904	4668840	+	13937	11188
random2044	HD2_scaffold_2	12552428	12562888	+	10461	10539
random2045	HD2_scaffold_6	3589657	3591193	+	1537	1341
random2046	HD2_scaffold_3	17689128	17695991	+	6864	6931
random2047	HD2_scaffold_3	8901981	8909336	+	7356	7296
random2048	HD2_scaffold_8	10838453	10848778	+	10326	8335
random2049	HD2_scaffold_8	4895222	4902951	+	7730	7277
random2050	HD2_scaffold_4	15058465	15064383	+	5919	5320
random2051	HD2_scaffold_3	3285767	3290462	+	4696	4501
random2052	HD2_scaffold_8	8859187	8863308	+	4122	3841
random2053	HD2_scaffold_5	478858	482219	+	3362	3539
random2054	HD2_scaffold_1	6370909	6375365	+	4457	4202
random2055	HD2_scaffold_4	15059380	15063553	+	4174	4223
random2056	HD2_scaffold_7	5901260	5907766	+	6507	5602
random2057	HD2_scaffold_4	4650178	4659367	+	9190	8444
random2058	HD2_scaffold_2	8332696	8340399	+	7704	7068
random2059	HD2_scaffold_10	10696437	10702338	+	5902	5725
random2060	HD2_scaffold_2	8181095	8185450	+	4356	4212
random2061	HD2_scaffold_1	11484342	11489038	+	4697	4438
random2062	HD2_scaffold_1	3663073	3666907	+	3835	3152
random2063	HD2_scaffold_12	6519183	6524169	+	4987	4584
random2064	HD2_scaffold_10	1151390	1156585	+	5196	4493
random2065	HD2_scaffold_4	13842956	13850871	+	7916	7231
random2066	HD2_scaffold_1	1450811	1453967	+	3157	3899
random2067	HD2_scaffold_6	5722654	5727021	+	4368	4701
random2068	HD2_scaffold_12	255250	260598	+	5349	5336
random2069	HD2_scaffold_7	1508093	1518106	+	10014	9226
random2070	HD2_scaffold_9	5178798	5182505	+	3708	3827
random2071	HD2_scaffold_4	4050790	4055403	+	4614	4813
random2072	HD2_scaffold_6	5888025	5891734	+	3710	3561
random2073	HD2_scaffold_4	4690693	4695710	+	5018	4934
random2074	HD2_scaffold_2	1725670	1729333	+	3664	1213
random2075	HD2_scaffold_1	12398275	12402012	+	3738	4033
random2076	HD2_scaffold_5	3853410	3859196	+	5787	6206
random2077	HD2_scaffold_8	5754621	5759885	+	5265	5129
random2078	HD2_scaffold_6	14365035	14369143	+	4109	3927
random2079	HD2_scaffold_4	9907133	9911291	+	4159	3955
random2080	HD2_scaffold_1	15182095	15186272	+	4178	3753
random2081	HD2_scaffold_9	7877117	7880125	+	3009	2784
random2082	HD2_scaffold_4	358268	363098	+	4831	4744
random2083	HD2_scaffold_11	5222732	5226895	+	4164	5954
random2084	HD2_scaffold_2	19524837	19534509	+	9673	8548
random2085	HD2_scaffold_4	8073231	8077670	+	4440	4864
random2086	HD2_scaffold_7	1819759	1827711	+	7953	6078
random2087	HD2_scaffold_7	2764730	2766780	+	2051	2308
random2088	HD2_scaffold_2	12879749	12883962	+	4214	4263
random2089	HD2_scaffold_4	15439297	15445053	+	5757	3299
random2090	HD2_scaffold_8	7625438	7628931	+	3494	3283
random2091	HD2_scaffold_5	3918707	3936598	+	17892	16534
random2092	HD2_scaffold_6	6867566	6882336	+	14771	13547
random2093	HD2_scaffold_7	13939526	13943644	+	4119	3556
random2094	HD2_scaffold_7	2425929	2429930	+	4002	3684
random2095	HD2_scaffold_3	13002891	13006961	+	4071	3780
random2096	HD2_scaffold_4	11159465	11173177	+	13713	13183
random2097	HD2_scaffold_1	1704165	1708667	+	4503	7363
random2098	HD2_scaffold_2	17067343	17075408	+	8066	7746
random2099	HD2_scaffold_7	12453471	12467407	+	13937	119443
random2100	HD2_scaffold_6	788811	799271	+	10461	9512
random2101	HD2_scaffold_1	9919145	9920681	+	1537	1404
random2102	HD2_scaffold_1	5421343	5428206	+	6864	6749
random2103	HD2_scaffold_7	10388935	10396290	+	7356	6637
random2104	HD2_scaffold_2	19866325	19876650	+	10326	9379
random2105	HD2_scaffold_2	20459698	20467427	+	7730	7860
random2106	HD2_scaffold_1	16749165	16755083	+	5919	5541
random2107	HD2_scaffold_7	2257282	2261977	+	4696	4005
random2108	HD2_scaffold_8	10547952	10552073	+	4122	3462
random2109	HD2_scaffold_7	3049367	3052728	+	3362	3196
random2110	HD2_scaffold_1	8235136	8239592	+	4457	4462
random2111	HD2_scaffold_4	10976421	10980594	+	4174	4280
random2112	HD2_scaffold_8	7388999	7395505	+	6507	4223
random2113	HD2_scaffold_1	5390499	5399688	+	9190	8863
random2114	HD2_scaffold_2	22490386	22498089	+	7704	7191
random2115	HD2_scaffold_1	22380195	22386096	+	5902	5778
random2116	HD2_scaffold_2	10832617	10836972	+	4356	4466
random2117	HD2_scaffold_9	7593095	7597791	+	4697	4535
random2118	HD2_scaffold_1	22573374	22577208	+	3835	3662
random2119	HD2_scaffold_2	1371894	1376880	+	4987	4231
random2120	HD2_scaffold_9	8001374	8006569	+	5196	5096
random2121	HD2_scaffold_4	13291521	13299436	+	7916	6443
random2122	HD2_scaffold_9	10514888	10518044	+	3157	3227
random2123	HD2_scaffold_4	7642170	7646537	+	4368	4598
random2124	HD2_scaffold_5	452319	457667	+	5349	5540
random2125	HD2_scaffold_1	21331462	21341475	+	10014	9279
random2126	HD2_scaffold_2	10649517	10653224	+	3708	3179
random2127	HD2_scaffold_3	15860178	15864791	+	4614	4719
random2128	HD2_scaffold_7	8480214	8483923	+	3710	3948
random2129	HD2_scaffold_4	15309962	15314979	+	5018	4158
random2130	HD2_scaffold_7	1040807	1044470	+	3664	3085
random2131	HD2_scaffold_11	4535548	4539285	+	3738	2817
random2132	HD2_scaffold_2	5402264	5408050	+	5787	5507
random2133	HD2_scaffold_2	7670757	7676021	+	5265	5049
random2134	HD2_scaffold_9	4411781	4415889	+	4109	3772
random2135	HD2_scaffold_11	4417565	4421723	+	4159	4096
random2136	HD2_scaffold_3	13502048	13506225	+	4178	4772
random2137	HD2_scaffold_31	21131	24139	+	3009	31704
random2138	HD2_scaffold_3	9664824	9669654	+	4831	4804
random2139	HD2_scaffold_5	9741125	9745288	+	4164	4138
random2140	HD2_scaffold_2	15682235	15691907	+	9673	9263
random2141	HD2_scaffold_6	2486583	2491022	+	4440	3916
random2142	HD2_scaffold_3	9916468	9924420	+	7953	7695
random2143	HD2_scaffold_8	831540	833590	+	2051	2334
random2144	HD2_scaffold_171	18564	22777	+	4214	6228
random2145	HD2_scaffold_9	765100	770856	+	5757	5495
random2146	HD2_scaffold_7	2235319	2238812	+	3494	2999
random2147	HD2_scaffold_3	4825519	4843410	+	17892	16037
random2148	HD2_scaffold_3	15671633	15686403	+	14771	14705
random2149	HD2_scaffold_3	6185953	6190071	+	4119	3947
random2150	HD2_scaffold_6	4424931	4428932	+	4002	4028
random2151	HD2_scaffold_3	12277604	12281674	+	4071	4023
random2152	HD2_scaffold_2	10744748	10758460	+	13713	13796
random2153	HD2_scaffold_6	4095247	4099749	+	4503	4269
random2154	HD2_scaffold_4	13590739	13598804	+	8066	7120
random2155	HD2_scaffold_8	4299404	4313340	+	13937	12896
random2156	HD2_scaffold_4	7347046	7357506	+	10461	9761
random2157	HD2_scaffold_4	14657285	14658821	+	1537	1407
random2158	HD2_scaffold_308	6365	13228	+	6864	100946
random2159	HD2_scaffold_1	1713310	1720665	+	7356	4975
random2160	HD2_scaffold_10	2398397	2408722	+	10326	9947
random2161	HD2_scaffold_1	1876058	1883787	+	7730	3540
random2162	HD2_scaffold_12	4519042	4524960	+	5919	4773
random2163	HD2_scaffold_4	13838848	13843543	+	4696	4401
random2164	HD2_scaffold_8	3987237	3991358	+	4122	4142
random2165	HD2_scaffold_3	15633760	15637121	+	3362	3316
random2166	HD2_scaffold_8	11507718	11512174	+	4457	4630
random2167	HD2_scaffold_4	12927668	12931841	+	4174	4292
random2168	HD2_scaffold_9	1916426	1922932	+	6507	6874
random2169	HD2_scaffold_7	9782305	9791494	+	9190	8650
random2170	HD2_scaffold_8	2235053	2242756	+	7704	7828
random2171	HD2_scaffold_6	11641279	11647180	+	5902	5430
random2172	HD2_scaffold_1	1377136	1381491	+	4356	4256
random2173	HD2_scaffold_2	19766148	19770844	+	4697	4883
random2174	HD2_scaffold_2	101602	105436	+	3835	3948
random2175	HD2_scaffold_1	22376368	22381354	+	4987	4870
random2176	HD2_scaffold_10	11697626	11702821	+	5196	3652
random2177	HD2_scaffold_2	7140652	7148567	+	7916	7667
random2178	HD2_scaffold_3	14633094	14636250	+	3157	3074
random2179	HD2_scaffold_10	8957346	8961713	+	4368	4051
random2180	HD2_scaffold_7	1853000	1858348	+	5349	4290
random2181	HD2_scaffold_4	13557187	13567200	+	10014	9188
random2182	HD2_scaffold_2	6567859	6571566	+	3708	3824
random2183	HD2_scaffold_1	3049230	3053843	+	4614	8757
random2184	HD2_scaffold_9	5782134	5785843	+	3710	3602
random2185	HD2_scaffold_2	6219851	6224868	+	5018	4428
random2186	HD2_scaffold_9	6525140	6528803	+	3664	3496
random2187	HD2_scaffold_3	5515033	5518770	+	3738	3773
random2188	HD2_scaffold_3	9807279	9813065	+	5787	5590
random2189	HD2_scaffold_5	10630116	10635380	+	5265	4808
random2190	HD2_scaffold_1	279416	283524	+	4109	7181
random2191	HD2_scaffold_6	4970501	4974659	+	4159	3971
random2192	HD2_scaffold_3	1484332	1488509	+	4178	4062
random2193	HD2_scaffold_28	24248	27256	+	3009	2206
random2194	HD2_scaffold_1	17024604	17029434	+	4831	4640
random2195	HD2_scaffold_5	5429385	5433548	+	4164	4256
random2196	HD2_scaffold_1	21027362	21037034	+	9673	9375
random2197	HD2_scaffold_2	5656937	5661376	+	4440	4428
random2198	HD2_scaffold_1	13059041	13066993	+	7953	7445
random2199	HD2_scaffold_3	19787601	19789651	+	2051	2145
random2200	HD2_scaffold_1	29051186	29055399	+	4214	2826
random2201	HD2_scaffold_4	2850354	2856110	+	5757	5833
random2202	HD2_scaffold_3	12827549	12831042	+	3494	3249
random2203	HD2_scaffold_9	2821636	2839527	+	17892	17074
random2204	HD2_scaffold_6	5604546	5619316	+	14771	13948
random2205	HD2_scaffold_35	26894	31012	+	4119	5296
random2206	HD2_scaffold_11	4536772	4540773	+	4002	3142
random2207	HD2_scaffold_5	14527722	14531792	+	4071	3669
random2208	HD2_scaffold_8	2660427	2674139	+	13713	12834
random2209	HD2_scaffold_1	153909	158411	+	4503	2300
random2210	HD2_scaffold_4	1111860	1119925	+	8066	8779
random2211	HD2_scaffold_4	1005145	1019081	+	13937	12067
random2212	HD2_scaffold_2	18085773	18096233	+	10461	10120
random2213	HD2_scaffold_2	17743039	17744575	+	1537	1600
random2214	HD2_scaffold_4	2400889	2407752	+	6864	6412
random2215	HD2_scaffold_2	6080134	6087489	+	7356	7424
random2216	HD2_scaffold_8	8105948	8116273	+	10326	9287
random2217	HD2_scaffold_64	37207	44936	+	7730	9766
random2218	HD2_scaffold_9	11721399	11727317	+	5919	4829
random2219	HD2_scaffold_4	11138609	11143304	+	4696	4749
random2220	HD2_scaffold_7	9491884	9496005	+	4122	4223
random2221	HD2_scaffold_7	5205231	5208592	+	3362	3273
random2222	HD2_scaffold_6	12924682	12929138	+	4457	4436
random2223	HD2_scaffold_5	4383110	4387283	+	4174	4013
random2224	HD2_scaffold_6	8019149	8025655	+	6507	5952
random2225	HD2_scaffold_2	6230217	6239406	+	9190	8973
random2226	HD2_scaffold_8	7170813	7178516	+	7704	6816
random2227	HD2_scaffold_11	3597200	3603101	+	5902	5739
random2228	HD2_scaffold_11	4912125	4916480	+	4356	3611
random2229	HD2_scaffold_4	1548153	1552849	+	4697	4278
random2230	HD2_scaffold_7	953701	957535	+	3835	3768
random2231	HD2_scaffold_9	4743497	4748483	+	4987	4656
random2232	HD2_scaffold_4	2958490	2963685	+	5196	5079
random2233	HD2_scaffold_10	10867664	10875579	+	7916	7437
random2234	HD2_scaffold_5	10666120	10669276	+	3157	3119
random2235	HD2_scaffold_3	6605535	6609902	+	4368	4514
random2236	HD2_scaffold_10	3311642	3316990	+	5349	4491
random2237	HD2_scaffold_9	464950	474963	+	10014	9780
random2238	HD2_scaffold_1	7954057	7957764	+	3708	3621
random2239	HD2_scaffold_1	13856154	13860767	+	4614	4145
random2240	HD2_scaffold_1	15638667	15642376	+	3710	3499
random2241	HD2_scaffold_1	6540330	6545347	+	5018	4361
random2242	HD2_scaffold_7	10485504	10489167	+	3664	3503
random2243	HD2_scaffold_2	19010140	19013877	+	3738	3793
random2244	HD2_scaffold_6	11986481	11992267	+	5787	6230
random2245	HD2_scaffold_7	11625604	11630868	+	5265	4805
random2246	HD2_scaffold_1	23711845	23715953	+	4109	3878
random2247	HD2_scaffold_4	12707879	12712037	+	4159	4057
random2248	HD2_scaffold_10	3971398	3975575	+	4178	4227
random2249	HD2_scaffold_5	14173639	14176647	+	3009	2906
random2250	HD2_scaffold_5	1205972	1210802	+	4831	5183
random2251	HD2_scaffold_11	5661983	5666146	+	4164	3810
random2252	HD2_scaffold_3	8190196	8199868	+	9673	9271
random2253	HD2_scaffold_8	3866470	3870909	+	4440	4368
random2254	HD2_scaffold_2	21963821	21971773	+	7953	7738
random2255	HD2_scaffold_6	17814	19864	+	2051	2492
random2256	HD2_scaffold_1	12182196	12186409	+	4214	4147
random2257	HD2_scaffold_11	2233426	2239182	+	5757	6558
random2258	HD2_scaffold_10	7302573	7306066	+	3494	3437
random2259	HD2_scaffold_11	3070265	3088156	+	17892	15039
random2260	HD2_scaffold_9	334594	349364	+	14771	13279
random2261	HD2_scaffold_3	307602	311720	+	4119	3539
random2262	HD2_scaffold_10	2914626	2918627	+	4002	3513
random2263	HD2_scaffold_12	325001	329071	+	4071	4758
random2264	HD2_scaffold_5	10332520	10346232	+	13713	12596
random2265	HD2_scaffold_3	13884877	13889379	+	4503	4236
random2266	HD2_scaffold_4	3417079	3425144	+	8066	7939
random2267	HD2_scaffold_6	11065251	11079187	+	13937	13226
random2268	HD2_scaffold_8	10618274	10628734	+	10461	9843
random2269	HD2_scaffold_9	12042890	12044426	+	1537	1904
random2270	HD2_scaffold_9	34911	41774	+	6864	10402
random2271	HD2_scaffold_9	8369103	8376458	+	7356	7135
random2272	HD2_scaffold_2	17918805	17929130	+	10326	9664
random2273	HD2_scaffold_4	4611363	4619092	+	7730	7208
random2274	HD2_scaffold_4	11616739	11622657	+	5919	5927
random2275	HD2_scaffold_2	13092909	13097604	+	4696	4484
random2276	HD2_scaffold_8	4572048	4576169	+	4122	4047
random2277	HD2_scaffold_1	19116417	19119778	+	3362	3050
random2278	HD2_scaffold_2	20326955	20331411	+	4457	4296
random2279	HD2_scaffold_3	1358445	1362618	+	4174	4003
random2280	HD2_scaffold_6	8173557	8180063	+	6507	6325
random2281	HD2_scaffold_6	2780502	2789691	+	9190	7675
random2282	HD2_scaffold_7	6803073	6810776	+	7704	7205
random2283	HD2_scaffold_6	10074851	10080752	+	5902	5623
random2284	HD2_scaffold_88	10247	14602	+	4356	13933
random2285	HD2_scaffold_10	7205793	7210489	+	4697	4688
random2286	HD2_scaffold_5	1184309	1188143	+	3835	3597
random2287	HD2_scaffold_3	10026342	10031328	+	4987	4508
random2288	HD2_scaffold_7	4090706	4095901	+	5196	4576
random2289	HD2_scaffold_1	7175787	7183702	+	7916	7189
random2290	HD2_scaffold_12	3430002	3433158	+	3157	2874
random2291	HD2_scaffold_2	13376236	13380603	+	4368	4415
random2292	HD2_scaffold_2	21265907	21271255	+	5349	4545
random2293	HD2_scaffold_5	1769556	1779569	+	10014	9942
random2294	HD2_scaffold_10	1265769	1269476	+	3708	3291
random2295	HD2_scaffold_5	982929	987542	+	4614	4509
random2296	HD2_scaffold_2	17737244	17740953	+	3710	3622
random2297	HD2_scaffold_5	2556532	2561549	+	5018	5395
random2298	HD2_scaffold_7	6906222	6909885	+	3664	3492
random2299	HD2_scaffold_10	238575	242312	+	3738	4911
random2300	HD2_scaffold_12	2214896	2220682	+	5787	5726
random2301	HD2_scaffold_7	13954051	13959315	+	5265	4526
random2302	HD2_scaffold_8	9557221	9561329	+	4109	3720
random2303	HD2_scaffold_3	7534834	7538992	+	4159	4136
random2304	HD2_scaffold_1	419904	424081	+	4178	4520
random2305	HD2_scaffold_10	10545868	10548876	+	3009	2625
random2306	HD2_scaffold_95	24378	29208	+	4831	4683
random2307	HD2_scaffold_1	17415172	17419335	+	4164	3849
random2308	HD2_scaffold_11	6263190	6272862	+	9673	8283
random2309	HD2_scaffold_2	38755	43194	+	4440	5375
random2310	HD2_scaffold_1	15148064	15156016	+	7953	7776
random2311	HD2_scaffold_11	4212091	4214141	+	2051	2358
random2312	HD2_scaffold_8	85986	90199	+	4214	3985
random2313	HD2_scaffold_5	5840854	5846610	+	5757	5380
random2314	HD2_scaffold_3	17622211	17625704	+	3494	4243
random2315	HD2_scaffold_2	16029921	16047812	+	17892	16499
random2316	HD2_scaffold_2	4171202	4185972	+	14771	13384
random2317	HD2_scaffold_5	7900485	7904603	+	4119	3948
random2318	HD2_scaffold_5	13040975	13044976	+	4002	4194
random2319	HD2_scaffold_1	13943963	13948033	+	4071	4069
random2320	HD2_scaffold_10	5823689	5837401	+	13713	13403
random2321	HD2_scaffold_5	9685544	9690046	+	4503	4583
random2322	HD2_scaffold_3	5226658	5234723	+	8066	7714
random2323	HD2_scaffold_5	11795224	11809160	+	13937	12765
random2324	HD2_scaffold_10	10589888	10600348	+	10461	9971
random2325	HD2_scaffold_2	10328153	10329689	+	1537	1506
random2326	HD2_scaffold_11	6308368	6315231	+	6864	6665
random2327	HD2_scaffold_1	20318749	20326104	+	7356	6431
random2328	HD2_scaffold_6	2377061	2387386	+	10326	10296
random2329	HD2_scaffold_4	10772094	10779823	+	7730	7461
random2330	HD2_scaffold_2	4078956	4084874	+	5919	5394
random2331	HD2_scaffold_4	8439948	8444643	+	4696	4524
random2332	HD2_scaffold_5	6054484	6058605	+	4122	4164
random2333	HD2_scaffold_3	9358918	9362279	+	3362	3134
random2334	HD2_scaffold_10	7177479	7181935	+	4457	4148
random2335	HD2_scaffold_10	6523002	6527175	+	4174	4071
random2336	HD2_scaffold_2	15160307	15166813	+	6507	6080
random2337	HD2_scaffold_6	8969976	8979165	+	9190	9173
random2338	HD2_scaffold_7	2841232	2848935	+	7704	6969
random2339	HD2_scaffold_2	18047318	18053219	+	5902	5795
random2340	HD2_scaffold_3	19943460	19947815	+	4356	3769
random2341	HD2_scaffold_2	4583077	4587773	+	4697	3509
random2342	HD2_scaffold_1	12331745	12335579	+	3835	3734
random2343	HD2_scaffold_1	16216551	16221537	+	4987	4439
random2344	HD2_scaffold_6	5336812	5342007	+	5196	5003
random2345	HD2_scaffold_13	5317	13232	+	7916	23938
random2346	HD2_scaffold_4	15100913	15104069	+	3157	2700
random2347	HD2_scaffold_2	3285250	3289617	+	4368	3911
random2348	HD2_scaffold_3	373507	378855	+	5349	5396
random2349	HD2_scaffold_139	12974	22987	+	10014	8139
random2350	HD2_scaffold_1	19024366	19028073	+	3708	3455
random2351	HD2_scaffold_10	5474078	5478691	+	4614	5782
random2352	HD2_scaffold_9	3596432	3600141	+	3710	3558
random2353	HD2_scaffold_2	10716972	10721989	+	5018	4562
random2354	HD2_scaffold_7	6941859	6945522	+	3664	3630
random2355	HD2_scaffold_7	4725644	4729381	+	3738	3539
random2356	HD2_scaffold_10	1391405	1397191	+	5787	5342
random2357	HD2_scaffold_8	6927488	6932752	+	5265	4755
random2358	HD2_scaffold_1	16605617	16609725	+	4109	3736
random2359	HD2_scaffold_6	683305	687463	+	4159	3230
random2360	HD2_scaffold_4	6753019	6757196	+	4178	4232
random2361	HD2_scaffold_9	8455791	8458799	+	3009	3065
random2362	HD2_scaffold_9	8366140	8370970	+	4831	4807
random2363	HD2_scaffold_1	8880845	8885008	+	4164	4137
random2364	HD2_scaffold_3	16314065	16323737	+	9673	9060
random2365	HD2_scaffold_8	9478232	9482671	+	4440	4432
random2366	HD2_scaffold_4	4250852	4258804	+	7953	7301
random2367	HD2_scaffold_9	5563963	5566013	+	2051	2200
random2368	HD2_scaffold_2	9173172	9177385	+	4214	3996
random2369	HD2_scaffold_12	5444850	5450606	+	5757	3892
random2370	HD2_scaffold_7	10973932	10977425	+	3494	3611
random2371	HD2_scaffold_11	5117365	5135256	+	17892	13452
random2372	HD2_scaffold_4	1240982	1255752	+	14771	13775
random2373	HD2_scaffold_58	19904	24022	+	4119	5217
random2374	HD2_scaffold_5	10541583	10545584	+	4002	3858
random2375	HD2_scaffold_1	1745789	1749859	+	4071	2602
random2376	HD2_scaffold_1	20990755	21004467	+	13713	11831
random2377	HD2_scaffold_3	16388295	16392797	+	4503	4417
